n,repeat,round,total_ms,avg_ms,first_result
1506,30,3,45.0397,1.50132,74213
1507,30,1,44.5291,1.4843,74290
1507,30,2,53.5919,1.7864,74290
1507,30,3,37.8626,1.26209,74290
1508,30,1,43.3179,1.44393,74386
1508,30,2,46.2243,1.54081,74386
1508,30,3,43.67,1.45567,74386
1509,30,1,50.7121,1.6904,74503
1509,30,2,72.3032,2.41011,74503
1509,30,3,65.2545,2.17515,74503
1510,30,1,63.9661,2.1322,74643
1510,30,2,48.6711,1.62237,74643
1510,30,3,36.512,1.21707,74643
1511,30,1,49.2318,1.64106,74658
1511,30,2,48.9461,1.63154,74658
1511,30,3,48.7932,1.62644,74658
1512,30,1,40.0728,1.33576,74690
1512,30,2,46.7817,1.55939,74690
1512,30,3,49.1043,1.63681,74690
1513,30,1,48.5628,1.61876,74741
1513,30,2,44.9069,1.4969,74741
1513,30,3,46.3932,1.54644,74741
1514,30,1,43.3887,1.44629,74745
1514,30,2,41.7586,1.39195,74745
1514,30,3,44.9478,1.49826,74745
1515,30,1,38.209,1.27363,74755
1515,30,2,48.0488,1.60163,74755
1515,30,3,55.4946,1.84982,74755
1516,30,1,46.3289,1.5443,74773
1516,30,2,48.5153,1.61718,74773
1516,30,3,52.1113,1.73704,74773
1517,30,1,50.1,1.67,74801
1517,30,2,47.7914,1.59305,74801
1517,30,3,46.4874,1.54958,74801
1518,30,1,44.7165,1.49055,74841
1518,30,2,43.5152,1.45051,74841
1518,30,3,41.5104,1.38368,74841
1519,30,1,45.3172,1.51057,74895
1519,30,2,49.9315,1.66438,74895
1519,30,3,54.1725,1.80575,74895
1520,30,1,47.2572,1.57524,74965
1520,30,2,44.7473,1.49158,74965
1520,30,3,50.8234,1.69411,74965
1521,30,1,45.9921,1.53307,74973
1521,30,2,43.7696,1.45899,74973
1521,30,3,49.853,1.66177,74973
1522,30,1,46.856,1.56187,74991
1522,30,2,51.071,1.70237,74991
1522,30,3,54.6135,1.82045,74991
1523,30,1,54.9789,1.83263,75021
1523,30,2,47.9126,1.59709,75021
1523,30,3,50.589,1.6863,75021
1524,30,1,46.0492,1.53497,75065
1524,30,2,52.2293,1.74098,75065
1524,30,3,46.4501,1.54834,75065
1525,30,1,43.6821,1.45607,75125
1525,30,2,58.15,1.93833,75125
1525,30,3,55.1513,1.83838,75125
1526,30,1,44.3636,1.47879,75203
1526,30,2,49.0154,1.63385,75203
1526,30,3,40.2253,1.34084,75203
1527,30,1,37.6546,1.25515,75301
1527,30,2,37.2095,1.24032,75301
1527,30,3,39.2577,1.30859,75301
1528,30,1,37.8001,1.26,75421
1528,30,2,43.5227,1.45076,75421
1528,30,3,46.4407,1.54802,75421
1529,30,1,42.6697,1.42232,75565
1529,30,2,45.5173,1.51724,75565
1529,30,3,48.0541,1.6018,75565
1530,30,1,59.6319,1.98773,75735
1530,30,2,52.9852,1.76617,75735
1530,30,3,47.3137,1.57712,75735
1531,30,1,52.2433,1.74144,75736
1531,30,2,51.2739,1.70913,75736
1531,30,3,48.7975,1.62658,75736
1532,30,1,50.9313,1.69771,75740
1532,30,2,49.1323,1.63774,75740
1532,30,3,54.1842,1.80614,75740
1533,30,1,48.4953,1.61651,75749
1533,30,2,54.3261,1.81087,75749
1533,30,3,43.752,1.4584,75749
1534,30,1,64.9292,2.16431,75765
1534,30,2,54.5896,1.81965,75765
1534,30,3,56.4201,1.88067,75765
1535,30,1,47.1656,1.57219,75790
1535,30,2,52.446,1.7482,75790
1535,30,3,53.6032,1.78677,75790
1536,30,1,47.0569,1.56856,75826
1536,30,2,52.7811,1.75937,75826
1536,30,3,51.8745,1.72915,75826
1537,30,1,54.3297,1.81099,75875
1537,30,2,51.9645,1.73215,75875
1537,30,3,49.453,1.64843,75875
1538,30,1,49.6193,1.65398,75939
1538,30,2,48.5263,1.61754,75939
1538,30,3,47.0812,1.56937,75939
1539,30,1,45.6243,1.52081,76020
1539,30,2,45.888,1.5296,76020
1539,30,3,60.1877,2.00626,76020
1540,30,1,59.7737,1.99246,76120
1540,30,2,52.6521,1.75507,76120
1540,30,3,60.9178,2.03059,76120
1541,30,1,41.7933,1.39311,76131
1541,30,2,46.0453,1.53484,76131
1541,30,3,45.7901,1.52634,76131
1542,30,1,56.3254,1.87751,76155
1542,30,2,49.5779,1.6526,76155
1542,30,3,43.7473,1.45824,76155
1543,30,1,43.8865,1.46288,76194
1543,30,2,58.6826,1.95609,76194
1543,30,3,57.0541,1.9018,76194
1544,30,1,57.7807,1.92602,76250
1544,30,2,56.9443,1.89814,76250
1544,30,3,44.9891,1.49964,76250
1545,30,1,42.0943,1.40314,76325
1545,30,2,40.4227,1.34742,76325
1545,30,3,42.2773,1.40924,76325
1546,30,1,37.3808,1.24603,76421
1546,30,2,38.0668,1.26889,76421
1546,30,3,58.7946,1.95982,76421
1547,30,1,43.5529,1.45176,76540
1547,30,2,41.3101,1.377,76540
1547,30,3,40.7641,1.3588,76540
1548,30,1,46.1212,1.53737,76548
1548,30,2,46.2073,1.54024,76548
1548,30,3,41.8291,1.3943,76548
1549,30,1,41.3816,1.37939,76566
1549,30,2,43.3045,1.44348,76566
1549,30,3,42.6495,1.42165,76566
1550,30,1,65.7911,2.19304,76596
1550,30,2,54.8341,1.8278,76596
1550,30,3,58.1458,1.93819,76596
1551,30,1,45.5766,1.51922,76600
1551,30,2,49.6509,1.65503,76600
1551,30,3,74.4495,2.48165,76600
1552,30,1,50.4347,1.68116,76610
1552,30,2,42.5302,1.41767,76610
1552,30,3,39.3664,1.31221,76610
1553,30,1,44.0647,1.46882,76628
1553,30,2,45.1104,1.50368,76628
1553,30,3,39.7056,1.32352,76628
1554,30,1,44.5119,1.48373,76656
1554,30,2,49.2174,1.64058,76656
1554,30,3,61.1317,2.03772,76656
1555,30,1,53.5345,1.78448,76696
1555,30,2,53.5445,1.78482,76696
1555,30,3,46.1617,1.53872,76696
1556,30,1,41.1539,1.3718,76750
1556,30,2,46.2417,1.54139,76750
1556,30,3,58.3548,1.94516,76750
1557,30,1,45.1391,1.50464,76820
1557,30,2,55.6686,1.85562,76820
1557,30,3,49.6465,1.65488,76820
1558,30,1,47.9662,1.59887,76908
1558,30,2,55.4654,1.84885,76908
1558,30,3,58.0083,1.93361,76908
1559,30,1,41.8081,1.3936,77016
1559,30,2,44.1244,1.47081,77016
1559,30,3,47.6897,1.58966,77016
1560,30,1,47.7128,1.59043,77146
1560,30,2,47.0574,1.56858,77146
1560,30,3,50.2677,1.67559,77146
1561,30,1,61.5285,2.05095,77160
1561,30,2,48.4317,1.61439,77160
1561,30,3,50.6475,1.68825,77160
1562,30,1,47.4046,1.58015,77190
1562,30,2,51.1478,1.70493,77190
1562,30,3,53.1071,1.77024,77190
1563,30,1,43.646,1.45487,77238
1563,30,2,44.6734,1.48911,77238
1563,30,3,42.7805,1.42602,77238
1564,30,1,44.1365,1.47122,77306
1564,30,2,60.6718,2.02239,77306
1564,30,3,56.155,1.87183,77306
1565,30,1,53.7205,1.79068,77311
1565,30,2,62.4259,2.08086,77311
1565,30,3,59.6332,1.98777,77311
1566,30,1,49.4753,1.64918,77323
1566,30,2,54.8896,1.82965,77323
1566,30,3,61.2716,2.04239,77323
1567,30,1,49.1299,1.63766,77344
1567,30,2,50.4566,1.68189,77344
1567,30,3,54.9884,1.83295,77344
1568,30,1,50.9736,1.69912,77376
1568,30,2,79.3468,2.64489,77376
1568,30,3,59.1782,1.97261,77376
1569,30,1,56.5835,1.88612,77421
1569,30,2,55.3245,1.84415,77421
1569,30,3,57.9728,1.93243,77421
1570,30,1,52.4973,1.74991,77481
1570,30,2,54.0977,1.80326,77481
1570,30,3,51.0865,1.70288,77481
1571,30,1,56.7594,1.89198,77488
1571,30,2,63.1478,2.10493,77488
1571,30,3,56.1654,1.87218,77488
1572,30,1,53.4965,1.78322,77504
1572,30,2,64.0818,2.13606,77504
1572,30,3,45.4052,1.51351,77504
1573,30,1,40.6466,1.35489,77531
1573,30,2,45.032,1.50107,77531
1573,30,3,45.0911,1.50304,77531
1574,30,1,42.2463,1.40821,77571
1574,30,2,45.1304,1.50435,77571
1574,30,3,41.4146,1.38049,77571
1575,30,1,44.812,1.49373,77626
1575,30,2,50.1128,1.67043,77626
1575,30,3,44.7808,1.49269,77626
1576,30,1,40.7703,1.35901,77698
1576,30,2,46.6253,1.55418,77698
1576,30,3,43.6509,1.45503,77698
1577,30,1,38.4236,1.28079,77789
1577,30,2,45.2674,1.50891,77789
1577,30,3,45.376,1.51253,77789
1578,30,1,45.0666,1.50222,77901
1578,30,2,53.1322,1.77107,77901
1578,30,3,70.479,2.3493,77901
1579,30,1,58.077,1.9359,78036
1579,30,2,53.1209,1.7707,78036
1579,30,3,52.6731,1.75577,78036
1580,30,1,44.9159,1.4972,78196
1580,30,2,45.9987,1.53329,78196
1580,30,3,52.001,1.73337,78196
1581,30,1,57.0623,1.90208,78213
1581,30,2,48.6799,1.62266,78213
1581,30,3,51.5143,1.71714,78213
1582,30,1,44.6344,1.48781,78215
1582,30,2,54.032,1.80107,78215
1582,30,3,57.74,1.92467,78215
1583,30,1,56.7713,1.89238,78221
1583,30,2,61.5289,2.05096,78221
1583,30,3,61.9276,2.06425,78221
1584,30,1,46.8211,1.5607,78233
1584,30,2,61.4711,2.04904,78233
1584,30,3,60.2082,2.00694,78233
1585,30,1,60.8172,2.02724,78253
1585,30,2,48.5162,1.61721,78253
1585,30,3,55.0652,1.83551,78253
1586,30,1,43.024,1.43413,78283
1586,30,2,48.9759,1.63253,78283
1586,30,3,60.0491,2.00164,78283
1587,30,1,47.5956,1.58652,78325
1587,30,2,45.5378,1.51793,78325
1587,30,3,49.0756,1.63585,78325
1588,30,1,53.5921,1.7864,78381
1588,30,2,47.249,1.57497,78381
1588,30,3,49.3442,1.64481,78381
1589,30,1,51.5395,1.71798,78453
1589,30,2,60.9964,2.03321,78453
1589,30,3,49.2538,1.64179,78453
1590,30,1,54.2012,1.80671,78543
1590,30,2,58.9966,1.96655,78543
1590,30,3,57.6981,1.92327,78543
1591,30,1,60.1067,2.00356,78553
1591,30,2,58.411,1.94703,78553
1591,30,3,63.3406,2.11135,78553
1592,30,1,56.6901,1.88967,78575
1592,30,2,57.318,1.9106,78575
1592,30,3,56.0226,1.86742,78575
1593,30,1,54.4019,1.8134,78611
1593,30,2,64.1284,2.13761,78611
1593,30,3,64.3048,2.14349,78611
1594,30,1,49.6186,1.65395,78663
1594,30,2,49.3675,1.64558,78663
1594,30,3,52.9223,1.76408,78663
1595,30,1,48.9053,1.63018,78733
1595,30,2,53.7465,1.79155,78733
1595,30,3,66.2241,2.20747,78733
1596,30,1,55.7974,1.85991,78823
1596,30,2,49.608,1.6536,78823
1596,30,3,41.8594,1.39531,78823
1597,30,1,58.5629,1.9521,78935
1597,30,2,52.3425,1.74475,78935
1597,30,3,63.3895,2.11298,78935
1598,30,1,47.3057,1.57686,79071
1598,30,2,51.1612,1.70537,79071
1598,30,3,48.4461,1.61487,79071
1599,30,1,56.5314,1.88438,79080
1599,30,2,56.1729,1.87243,79080
1599,30,3,58.2675,1.94225,79080
1600,30,1,62.189,2.07297,79100
1600,30,2,64.0934,2.13645,79100
1600,30,3,60.3124,2.01041,79100
1601,30,1,62.1198,2.07066,79103
1601,30,2,62.3602,2.07867,79103
1601,30,3,58.9688,1.96563,79103
1602,30,1,47.7135,1.59045,79111
1602,30,2,51.2539,1.70846,79111
1602,30,3,55.0822,1.83607,79111
1603,30,1,59.3182,1.97727,79126
1603,30,2,80.299,2.67663,79126
1603,30,3,69.2288,2.30763,79126
1604,30,1,64.2588,2.14196,79150
1604,30,2,64.0818,2.13606,79150
1604,30,3,66.8208,2.22736,79150
1605,30,1,71.1496,2.37165,79185
1605,30,2,70.5171,2.35057,79185
1605,30,3,71.392,2.37973,79185
1606,30,1,62.6785,2.08928,79233
1606,30,2,77.0968,2.56989,79233
1606,30,3,66.717,2.2239,79233
1607,30,1,66.0909,2.20303,79296
1607,30,2,56.7695,1.89232,79296
1607,30,3,54.7034,1.82345,79296
1608,30,1,56.1471,1.87157,79376
1608,30,2,60.2125,2.00708,79376
1608,30,3,69.1601,2.30534,79376
1609,30,1,63.0371,2.10124,79475
1609,30,2,61.454,2.04847,79475
1609,30,3,64.3763,2.14588,79475
1610,30,1,54.3485,1.81162,79595
1610,30,2,58.3237,1.94412,79595
1610,30,3,50.0426,1.66809,79595
1611,30,1,70.3121,2.34374,79608
1611,30,2,62.3112,2.07704,79608
1611,30,3,66.1252,2.20417,79608
1612,30,1,51.7425,1.72475,79636
1612,30,2,54.4076,1.81359,79636
1612,30,3,52.7571,1.75857,79636
1613,30,1,68.9551,2.2985,79681
1613,30,2,57.2483,1.90828,79681
1613,30,3,66.4772,2.21591,79681
1614,30,1,62.7854,2.09285,79745
1614,30,2,81.2602,2.70867,79745
1614,30,3,71.4549,2.38183,79745
1615,30,1,65.0938,2.16979,79830
1615,30,2,66.3257,2.21086,79830
1615,30,3,62.1592,2.07197,79830
1616,30,1,60.4171,2.0139,79836
1616,30,2,60.3393,2.01131,79836
1616,30,3,67.0059,2.23353,79836
1617,30,1,55.6758,1.85586,79850
1617,30,2,53.6683,1.78894,79850
1617,30,3,53.0603,1.76868,79850
1618,30,1,60.7037,2.02346,79874
1618,30,2,58.5192,1.95064,79874
1618,30,3,63.5061,2.11687,79874
1619,30,1,58.457,1.94857,79910
1619,30,2,61.5007,2.05002,79910
1619,30,3,65.3223,2.17741,79910
1620,30,1,62.1853,2.07284,79960
1620,30,2,59.2591,1.9753,79960
1620,30,3,58.397,1.94657,79960
1621,30,1,56.2364,1.87455,79966
1621,30,2,54.0717,1.80239,79966
1621,30,3,60.2886,2.00962,79966
1622,30,1,67.4,2.24667,79980
1622,30,2,56.9454,1.89818,79980
1622,30,3,69.2152,2.30717,79980
1623,30,1,64.1735,2.13912,80004
1623,30,2,57.0254,1.90085,80004
1623,30,3,59.472,1.9824,80004
1624,30,1,63.3404,2.11135,80040
1624,30,2,57.6334,1.92111,80040
1624,30,3,70.705,2.35683,80040
1625,30,1,77.6895,2.58965,80090
1625,30,2,73.1244,2.43748,80090
1625,30,3,79.6684,2.65561,80090
1626,30,1,74.9751,2.49917,80156
1626,30,2,76.5916,2.55305,80156
1626,30,3,67.8987,2.26329,80156
1627,30,1,55.0676,1.83559,80240
1627,30,2,58.8541,1.9618,80240
1627,30,3,62.4841,2.0828,80240
1628,30,1,56.9058,1.89686,80344
1628,30,2,57.3098,1.91033,80344
1628,30,3,66.1727,2.20576,80344
1629,30,1,58.0197,1.93399,80470
1629,30,2,56.4589,1.88196,80470
1629,30,3,61.7805,2.05935,80470
1630,30,1,56.4459,1.88153,80620
1630,30,2,72.3102,2.41034,80620
1630,30,3,60.9866,2.03289,80620
1631,30,1,64.7768,2.15923,80636
1631,30,2,65.0966,2.16989,80636
1631,30,3,64.4458,2.14819,80636
1632,30,1,62.6776,2.08925,80670
1632,30,2,63.9128,2.13043,80670
1632,30,3,66.7452,2.22484,80670
1633,30,1,53.9427,1.79809,80673
1633,30,2,49.6185,1.65395,80673
1633,30,3,60.4496,2.01499,80673
1634,30,1,60.0891,2.00297,80681
1634,30,2,52.8075,1.76025,80681
1634,30,3,63.9755,2.13252,80681
1635,30,1,59.4651,1.98217,80696
1635,30,2,51.0011,1.70004,80696
1635,30,3,52.214,1.74047,80696
1636,30,1,68.7065,2.29022,80720
1636,30,2,67.5164,2.25055,80720
1636,30,3,58.444,1.94813,80720
1637,30,1,60.1558,2.00519,80755
1637,30,2,50.4888,1.68296,80755
1637,30,3,52.377,1.7459,80755
1638,30,1,63.8901,2.12967,80803
1638,30,2,58.2355,1.94118,80803
1638,30,3,75.1058,2.50353,80803
1639,30,1,58.9899,1.96633,80866
1639,30,2,61.0309,2.03436,80866
1639,30,3,61.7483,2.05828,80866
1640,30,1,64.9728,2.16576,80946
1640,30,2,76.0597,2.53532,80946
1640,30,3,66.3749,2.2125,80946
1641,30,1,62.2209,2.07403,80955
1641,30,2,61.6193,2.05398,80955
1641,30,3,76.2954,2.54318,80955
1642,30,1,76.2449,2.5415,80975
1642,30,2,61.9712,2.06571,80975
1642,30,3,57.581,1.91937,80975
1643,30,1,62.4335,2.08112,81008
1643,30,2,58.5384,1.95128,81008
1643,30,3,63.8829,2.12943,81008
1644,30,1,72.4513,2.41504,81056
1644,30,2,67.3051,2.2435,81056
1644,30,3,57.2007,1.90669,81056
1645,30,1,55.2438,1.84146,81121
1645,30,2,62.0761,2.0692,81121
1645,30,3,50.8351,1.6945,81121
1646,30,1,60.3519,2.01173,81205
1646,30,2,66.9441,2.23147,81205
1646,30,3,72.5438,2.41813,81205
1647,30,1,68.1113,2.27038,81310
1647,30,2,75.4128,2.51376,81310
1647,30,3,69.3376,2.31125,81310
1648,30,1,66.6208,2.22069,81438
1648,30,2,63.1675,2.10558,81438
1648,30,3,70.4035,2.34678,81438
1649,30,1,53.5517,1.78506,81591
1649,30,2,55.4195,1.84732,81591
1649,30,3,59.2206,1.97402,81591
1650,30,1,59.1743,1.97248,81601
1650,30,2,62.8234,2.09411,81601
1650,30,3,61.9279,2.06426,81601
1651,30,1,67.8512,2.26171,81603
1651,30,2,80.7305,2.69102,81603
1651,30,3,74.4233,2.48078,81603
1652,30,1,72.5941,2.4198,81609
1652,30,2,66.7479,2.22493,81609
1652,30,3,60.7759,2.02586,81609
1653,30,1,61.1071,2.0369,81621
1653,30,2,62.488,2.08293,81621
1653,30,3,73.1465,2.43822,81621
1654,30,1,74.7554,2.49185,81641
1654,30,2,66.1514,2.20505,81641
1654,30,3,58.7604,1.95868,81641
1655,30,1,63.6941,2.12314,81671
1655,30,2,57.1718,1.90573,81671
1655,30,3,62.8854,2.09618,81671
1656,30,1,56.4334,1.88111,81713
1656,30,2,56.9361,1.89787,81713
1656,30,3,54.9824,1.83275,81713
1657,30,1,67.6407,2.25469,81769
1657,30,2,68.9771,2.29924,81769
1657,30,3,70.7459,2.3582,81769
1658,30,1,73.4801,2.44934,81841
1658,30,2,69.1706,2.30569,81841
1658,30,3,74.4094,2.48031,81841
1659,30,1,79.4806,2.64935,81931
1659,30,2,71.2681,2.3756,81931
1659,30,3,67.1065,2.23688,81931
1660,30,1,54.0351,1.80117,82041
1660,30,2,53.7933,1.79311,82041
1660,30,3,53.7709,1.79236,82041
1661,30,1,52.4318,1.74773,82053
1661,30,2,67.7823,2.25941,82053
1661,30,3,68.3206,2.27735,82053
1662,30,1,64.5271,2.1509,82079
1662,30,2,70.0954,2.33651,82079
1662,30,3,68.9332,2.29777,82079
1663,30,1,74.0848,2.46949,82121
1663,30,2,79.8058,2.66019,82121
1663,30,3,68.4628,2.28209,82121
1664,30,1,72.5086,2.41695,82181
1664,30,2,68.3394,2.27798,82181
1664,30,3,72.3911,2.41304,82181
1665,30,1,62.2067,2.07356,82261
1665,30,2,71.4259,2.38086,82261
1665,30,3,76.9892,2.56631,82261
1666,30,1,67.1701,2.239,82363
1666,30,2,59.9592,1.99864,82363
1666,30,3,62.0591,2.06864,82363
1667,30,1,68.8032,2.29344,82370
1667,30,2,68.1174,2.27058,82370
1667,30,3,85.4322,2.84774,82370
1668,30,1,71.3039,2.3768,82386
1668,30,2,77.5469,2.5849,82386
1668,30,3,68.5143,2.28381,82386
1669,30,1,59.9946,1.99982,82413
1669,30,2,51.0996,1.70332,82413
1669,30,3,64.241,2.14137,82413
1670,30,1,63.6046,2.12015,82453
1670,30,2,61.3158,2.04386,82453
1670,30,3,59.0665,1.96888,82453
1671,30,1,68.6394,2.28798,82458
1671,30,2,56.5853,1.88618,82458
1671,30,3,57.1908,1.90636,82458
1672,30,1,67.2606,2.24202,82470
1672,30,2,70.7395,2.35798,82470
1672,30,3,64.5732,2.15244,82470
1673,30,1,74.7583,2.49194,82491
1673,30,2,58.5601,1.952,82491
1673,30,3,57.2885,1.90962,82491
1674,30,1,61.7324,2.05775,82523
1674,30,2,71.1304,2.37101,82523
1674,30,3,70.7451,2.35817,82523
1675,30,1,64.11,2.137,82568
1675,30,2,64.9189,2.16396,82568
1675,30,3,67.4906,2.24969,82568
1676,30,1,70.2375,2.34125,82628
1676,30,2,65.912,2.19707,82628
1676,30,3,73.0447,2.43482,82628
1677,30,1,66.394,2.21313,82705
1677,30,2,73.2257,2.44086,82705
1677,30,3,84.138,2.8046,82705
1678,30,1,71.7726,2.39242,82801
1678,30,2,66.8241,2.22747,82801
1678,30,3,77.0403,2.56801,82801
1679,30,1,61.816,2.06053,82918
1679,30,2,64.2454,2.14151,82918
1679,30,3,62.2466,2.07489,82918
1680,30,1,65.3937,2.17979,83058
1680,30,2,67.5938,2.25313,83058
1680,30,3,80.2223,2.67408,83058
1681,30,1,69.0839,2.3028,83073
1681,30,2,59.7556,1.99185,83073
1681,30,3,59.131,1.97103,83073
1682,30,1,62.2579,2.07526,83105
1682,30,2,57.9725,1.93242,83105
1682,30,3,67.6411,2.2547,83105
1683,30,1,65.5576,2.18525,83156
1683,30,2,85.9363,2.86454,83156
1683,30,3,80.3838,2.67946,83156
1684,30,1,72.6327,2.42109,83160
1684,30,2,68.993,2.29977,83160
1684,30,3,79.5801,2.65267,83160
1685,30,1,71.0506,2.36835,83170
1685,30,2,77.047,2.56823,83170
1685,30,3,80.5263,2.68421,83170
1686,30,1,72.1384,2.40461,83188
1686,30,2,71.8311,2.39437,83188
1686,30,3,72.7969,2.42656,83188
1687,30,1,68.769,2.2923,83216
1687,30,2,63.2047,2.10682,83216
1687,30,3,65.6802,2.18934,83216
1688,30,1,78.0693,2.60231,83256
1688,30,2,77.2618,2.57539,83256
1688,30,3,56.3128,1.87709,83256
1689,30,1,53.4475,1.78158,83310
1689,30,2,67.4592,2.24864,83310
1689,30,3,52.1905,1.73968,83310
1690,30,1,60.8802,2.02934,83380
1690,30,2,56.758,1.89193,83380
1690,30,3,59.0735,1.96912,83380
1691,30,1,63.9509,2.1317,83388
1691,30,2,62.7618,2.09206,83388
1691,30,3,70.5568,2.35189,83388
1692,30,1,68.9753,2.29918,83406
1692,30,2,72.5937,2.41979,83406
1692,30,3,77.0156,2.56719,83406
1693,30,1,61.6255,2.05418,83436
1693,30,2,71.0516,2.36839,83436
1693,30,3,68.2823,2.27608,83436
1694,30,1,69.4388,2.31463,83480
1694,30,2,71.357,2.37857,83480
1694,30,3,67.3754,2.24585,83480
1695,30,1,69.149,2.30497,83540
1695,30,2,82.7811,2.75937,83540
1695,30,3,67.6001,2.25334,83540
1696,30,1,66.8252,2.22751,83618
1696,30,2,62.7661,2.0922,83618
1696,30,3,65.6536,2.18845,83618
1697,30,1,68.1461,2.27154,83716
1697,30,2,64.4734,2.14911,83716
1697,30,3,95.2118,3.17373,83716
1698,30,1,72.3534,2.41178,83836
1698,30,2,77.2751,2.57584,83836
1698,30,3,74.3932,2.47977,83836
1699,30,1,69.3568,2.31189,83980
1699,30,2,68.3686,2.27895,83980
1699,30,3,61.3132,2.04377,83980
1700,30,1,71.8718,2.39573,84150
1700,30,2,64.1858,2.13953,84150
1700,30,3,67.009,2.23363,84150
1701,30,1,62.9315,2.09772,84151
1701,30,2,68.1796,2.27265,84151
1701,30,3,64.0747,2.13582,84151
1702,30,1,79.589,2.65297,84155
1702,30,2,64.2126,2.14042,84155
1702,30,3,72.613,2.42043,84155
1703,30,1,68.0965,2.26988,84164
1703,30,2,73.3213,2.44404,84164
1703,30,3,69.6411,2.32137,84164
1704,30,1,69.4607,2.31536,84180
1704,30,2,80.6532,2.68844,84180
1704,30,3,71.3839,2.37946,84180
1705,30,1,67.0337,2.23446,84205
1705,30,2,63.931,2.13103,84205
1705,30,3,71.2856,2.37619,84205
1706,30,1,63.2653,2.10884,84241
1706,30,2,84.8366,2.82789,84241
1706,30,3,64.2345,2.14115,84241
1707,30,1,63.7735,2.12578,84290
1707,30,2,59.176,1.97253,84290
1707,30,3,73.057,2.43523,84290
1708,30,1,90.6631,3.0221,84354
1708,30,2,73.8544,2.46181,84354
1708,30,3,65.3186,2.17729,84354
1709,30,1,57.8003,1.92668,84435
1709,30,2,57.4538,1.91513,84435
1709,30,3,58.2941,1.94314,84435
1710,30,1,68.1704,2.27235,84535
1710,30,2,68.7017,2.29006,84535
1710,30,3,70.7112,2.35704,84535
1711,30,1,71.3075,2.37692,84546
1711,30,2,59.7532,1.99177,84546
1711,30,3,61.7162,2.05721,84546
1712,30,1,61.1208,2.03736,84570
1712,30,2,63.6113,2.12038,84570
1712,30,3,71.0742,2.36914,84570
1713,30,1,76.1026,2.53675,84609
1713,30,2,74.8005,2.49335,84609
1713,30,3,64.2559,2.14186,84609
1714,30,1,62.3973,2.07991,84665
1714,30,2,70.2829,2.34276,84665
1714,30,3,73.2064,2.44021,84665
1715,30,1,84.3074,2.81025,84740
1715,30,2,72.7236,2.42412,84740
1715,30,3,77.6335,2.58778,84740
1716,30,1,80.569,2.68563,84836
1716,30,2,77.7983,2.59328,84836
1716,30,3,72.431,2.41437,84836
1717,30,1,74.1224,2.47075,84955
1717,30,2,68.3907,2.27969,84955
1717,30,3,69.7195,2.32398,84955
1718,30,1,66.036,2.2012,84963
1718,30,2,75.7996,2.52665,84963
1718,30,3,74.1178,2.47059,84963
1719,30,1,76.5824,2.55275,84981
1719,30,2,70.4667,2.34889,84981
1719,30,3,71.4361,2.3812,84981
1720,30,1,70.4405,2.34802,85011
1720,30,2,86.1115,2.87038,85011
1720,30,3,69.8874,2.32958,85011
1721,30,1,76.2455,2.54152,85015
1721,30,2,71.2161,2.37387,85015
1721,30,3,77.608,2.58693,85015
1722,30,1,69.4841,2.31614,85025
1722,30,2,68.0074,2.26691,85025
1722,30,3,77.2628,2.57543,85025
1723,30,1,75.9413,2.53138,85043
1723,30,2,68.0034,2.26678,85043
1723,30,3,78.4666,2.61555,85043
1724,30,1,74.9184,2.49728,85071
1724,30,2,66.2289,2.20763,85071
1724,30,3,65.4976,2.18325,85071
1725,30,1,59.5373,1.98458,85111
1725,30,2,66.4352,2.21451,85111
1725,30,3,67.1897,2.23966,85111
1726,30,1,74.5975,2.48658,85165
1726,30,2,57.7218,1.92406,85165
1726,30,3,59.6147,1.98716,85165
1727,30,1,76.2507,2.54169,85235
1727,30,2,68.6571,2.28857,85235
1727,30,3,61.2803,2.04268,85235
1728,30,1,93.2962,3.10987,85323
1728,30,2,67.5798,2.25266,85323
1728,30,3,72.8564,2.42855,85323
1729,30,1,75.819,2.5273,85431
1729,30,2,67.8551,2.26184,85431
1729,30,3,76.2844,2.54281,85431
1730,30,1,72.9709,2.43236,85561
1730,30,2,78.385,2.61283,85561
1730,30,3,78.9703,2.63234,85561
1731,30,1,82.7642,2.75881,85575
1731,30,2,70.2182,2.34061,85575
1731,30,3,69.6606,2.32202,85575
1732,30,1,79.7695,2.65898,85605
1732,30,2,74.1936,2.47312,85605
1732,30,3,72.6585,2.42195,85605
1733,30,1,73.6478,2.45493,85653
1733,30,2,71.1717,2.37239,85653
1733,30,3,69.504,2.3168,85653
1734,30,1,74.6206,2.48735,85721
1734,30,2,80.5128,2.68376,85721
1734,30,3,76.8906,2.56302,85721
1735,30,1,63.389,2.11297,85726
1735,30,2,68.5264,2.28421,85726
1735,30,3,56.8327,1.89442,85726
1736,30,1,63.0431,2.10144,85738
1736,30,2,64.2695,2.14232,85738
1736,30,3,59.2124,1.97375,85738
1737,30,1,61.0941,2.03647,85759
1737,30,2,70.4179,2.34726,85759
1737,30,3,66.9419,2.2314,85759
1738,30,1,54.2019,1.80673,85791
1738,30,2,79.3975,2.64658,85791
1738,30,3,70.723,2.35743,85791
1739,30,1,64.5208,2.15069,85836
1739,30,2,72.2417,2.40806,85836
1739,30,3,76.9331,2.56444,85836
1740,30,1,70.4241,2.34747,85896
1740,30,2,68.3265,2.27755,85896
