dataset,n,data_bytes,data_kb,data_mb,reference_sum,inner_loop,naive_result,naive_abs_error,naive_rel_error,naive_avg_ms,naive_min_ms,naive_time_per_elem_ns,way2_result,way2_abs_error,way2_rel_error,way2_avg_ms,way2_min_ms,way2_time_per_elem_ns,way2_speedup_vs_naive,way4_result,way4_abs_error,way4_rel_error,way4_avg_ms,way4_min_ms,way4_time_per_elem_ns,way4_speedup_vs_naive,way8_result,way8_abs_error,way8_rel_error,way8_avg_ms,way8_min_ms,way8_time_per_elem_ns,way8_speedup_vs_naive,way16_result,way16_abs_error,way16_rel_error,way16_avg_ms,way16_min_ms,way16_time_per_elem_ns,way16_speedup_vs_naive,recursive_result,recursive_abs_error,recursive_rel_error,recursive_avg_ms,recursive_min_ms,recursive_time_per_elem_ns,recursive_speedup_vs_naive,iterative_result,iterative_abs_error,iterative_rel_error,iterative_avg_ms,iterative_min_ms,iterative_time_per_elem_ns,iterative_speedup_vs_naive,divide_result,divide_abs_error,divide_rel_error,divide_avg_ms,divide_min_ms,divide_time_per_elem_ns,divide_speedup_vs_naive,stdacc_result,stdacc_abs_error,stdacc_rel_error,stdacc_avg_ms,stdacc_min_ms,stdacc_time_per_elem_ns,stdacc_speedup_vs_naive,kahan_result,kahan_abs_error,kahan_rel_error,kahan_avg_ms,kahan_min_ms,kahan_time_per_elem_ns,kahan_speedup_vs_naive
ones,6500,26000,25.3906,0.024796,6500.0000000000,10000,6500.0000000000,0.0000000000,0.0000000000,37.0598642500,36.1204800000,0.5701517577,6500.0000000000,0.0000000000,0.0000000000,18.5810248750,18.2937660000,0.2858619212,1.9945005455,6500.0000000000,0.0000000000,0.0000000000,11.9656147500,11.7314510000,0.1840863808,3.0971968448,6500.0000000000,0.0000000000,0.0000000000,9.7588338750,9.1640900000,0.1501359058,3.7975709726,6500.0000000000,0.0000000000,0.0000000000,11.0848383750,10.0174750000,0.1705359750,3.3432931538,6500.0000000000,0.0000000000,0.0000000000,147.7950180000,142.9333910000,2.2737695077,0.2507517828,6500.0000000000,0.0000000000,0.0000000000,17.9088302500,17.4006530000,0.2755204654,2.0693626403,6500.0000000000,0.0000000000,0.0000000000,31.6678101250,30.5695500000,0.4871970788,1.1702692451,6500.0000000000,0.0000000000,0.0000000000,35.0219500000,33.1946870000,0.5387992308,1.0581896282,6500.0000000000,0.0000000000,0.0000000000,142.5312378750,135.9168370000,2.1927882750,0.2600122247
ones,7000,28000,27.3438,0.026703,7000.0000000000,10000,7000.0000000000,0.0000000000,0.0000000000,36.7086170000,35.8452670000,0.5244088143,7000.0000000000,0.0000000000,0.0000000000,19.7637143750,18.2097940000,0.2823387768,1.8573743935,7000.0000000000,0.0000000000,0.0000000000,13.0337876250,12.6174940000,0.1861969661,2.8164197589,7000.0000000000,0.0000000000,0.0000000000,10.3049930000,9.8700540000,0.1472141857,3.5622165876,7000.0000000000,0.0000000000,0.0000000000,11.0928902500,10.6252430000,0.1584698607,3.3092022163,7000.0000000000,0.0000000000,0.0000000000,170.5619388750,161.8044830000,2.4365991268,0.2152216212,7000.0000000000,0.0000000000,0.0000000000,27.4395165000,24.1956340000,0.3919930929,1.3378011599,7000.0000000000,0.0000000000,0.0000000000,43.7604246250,37.0905120000,0.6251489232,0.8388542231,7000.0000000000,0.0000000000,0.0000000000,43.0253877500,39.8469620000,0.6146483964,0.8531850361,7000.0000000000,0.0000000000,0.0000000000,161.8368902500,146.1738480000,2.3119555750,0.2268247798
ones,7500,30000,29.2969,0.028610,7500.0000000000,10000,7500.0000000000,0.0000000000,0.0000000000,40.7748671250,38.6703250000,0.5436648950,7500.0000000000,0.0000000000,0.0000000000,21.5603972500,19.6364930000,0.2874719633,1.8911927574,7500.0000000000,0.0000000000,0.0000000000,12.9647002500,12.5270660000,0.1728626700,3.1450682498,7500.0000000000,0.0000000000,0.0000000000,10.0058926250,9.7030190000,0.1334119017,4.0750854175,7500.0000000000,0.0000000000,0.0000000000,10.6083876250,10.3529110000,0.1414451683,3.8436441584,7500.0000000000,0.0000000000,0.0000000000,170.4524733750,162.5354380000,2.2726996450,0.2392154618,7500.0000000000,0.0000000000,0.0000000000,25.9422800000,21.2074060000,0.3458970667,1.5717534128,7500.0000000000,0.0000000000,0.0000000000,43.3719235000,40.6804910000,0.5782923133,0.9401212544,7500.0000000000,0.0000000000,0.0000000000,46.8186045000,42.2280890000,0.6242480600,0.8709116293,7500.0000000000,0.0000000000,0.0000000000,184.6238095000,172.1005000000,2.4616507933,0.2208537850
ones,7680,30720,30.0000,0.029297,7680.0000000000,10000,7680.0000000000,0.0000000000,0.0000000000,49.4871122500,43.3851790000,0.6443634408,7680.0000000000,0.0000000000,0.0000000000,26.7762601250,21.6682580000,0.3486492204,1.8481711792,7680.0000000000,0.0000000000,0.0000000000,18.6624353750,13.9223020000,0.2430004606,2.6516963759,7680.0000000000,0.0000000000,0.0000000000,12.9961912500,10.9370970000,0.1692212402,3.8078165593,7680.0000000000,0.0000000000,0.0000000000,13.0955966250,11.7969140000,0.1705155811,3.7789123831,7680.0000000000,0.0000000000,0.0000000000,188.9680697500,165.5760500000,2.4605217415,0.2618808157,7680.0000000000,0.0000000000,0.0000000000,26.7419360000,22.9486890000,0.3482022917,1.8505433657,7680.0000000000,0.0000000000,0.0000000000,39.6453506250,37.6198040000,0.5162155029,1.2482450393,7680.0000000000,0.0000000000,0.0000000000,46.3948678750,40.6720580000,0.6040998421,1.0666505697,7680.0000000000,0.0000000000,0.0000000000,206.4749082500,184.8344240000,2.6884753678,0.2396761557
ones,8000,32000,31.2500,0.030518,8000.0000000000,10000,8000.0000000000,0.0000000000,0.0000000000,48.1867532500,45.7630030000,0.6023344156,8000.0000000000,0.0000000000,0.0000000000,26.1428598750,22.7698720000,0.3267857484,1.8432089481,8000.0000000000,0.0000000000,0.0000000000,18.1651742500,14.4539350000,0.2270646781,2.6526997532,8000.0000000000,0.0000000000,0.0000000000,13.1691343750,11.4982400000,0.1646141797,3.6590676257,8000.0000000000,0.0000000000,0.0000000000,12.5683830000,12.1883600000,0.1571047875,3.8339660122,8000.0000000000,0.0000000000,0.0000000000,432.4908706250,223.1526120000,5.4061358828,0.1114168102,8000.0000000000,0.0000000000,0.0000000000,28.6373235000,23.3187260000,0.3579665437,1.6826556172,8000.0000000000,0.0000000000,0.0000000000,50.9566675000,45.5048050000,0.6369583438,0.9456417700,8000.0000000000,0.0000000000,0.0000000000,46.5795993750,42.2207410000,0.5822449922,1.0345033855,8000.0000000000,0.0000000000,0.0000000000,188.7564261250,168.5174860000,2.3594553266,0.2552853656
ones,8192,32768,32.0000,0.031250,8192.0000000000,10000,8192.0000000000,0.0000000000,0.0000000000,49.6665598750,43.5891480000,0.6062812485,8192.0000000000,0.0000000000,0.0000000000,25.0070368750,21.3847250000,0.3052616806,1.9861033566,8192.0000000000,0.0000000000,0.0000000000,17.4131806250,14.8068000000,0.2125632401,2.8522394010,8192.0000000000,0.0000000000,0.0000000000,16.4027161250,11.5488070000,0.2002284683,3.0279472922,8192.0000000000,0.0000000000,0.0000000000,13.1372830000,12.5418480000,0.1603672241,3.7805808001,8192.0000000000,0.0000000000,0.0000000000,216.5529993750,192.9263570000,2.6434692307,0.2293505979,8192.0000000000,0.0000000000,0.0000000000,30.9285235000,26.9771930000,0.3775454529,1.6058496900,8192.0000000000,0.0000000000,0.0000000000,47.0141446250,43.8313050000,0.5739031326,1.0564173882,8192.0000000000,0.0000000000,0.0000000000,53.8476028750,42.9794460000,0.6573193710,0.9223541481,8192.0000000000,0.0000000000,0.0000000000,191.3191828750,174.6185900000,2.3354392441,0.2596005227
ones,8500,34000,33.2031,0.032425,8500.0000000000,10000,8500.0000000000,0.0000000000,0.0000000000,58.3874940000,45.3314970000,0.6869116941,8500.0000000000,0.0000000000,0.0000000000,27.6337512500,24.9457270000,0.3251029559,2.1129051019,8500.0000000000,0.0000000000,0.0000000000,16.6671012500,15.8804610000,0.1960835441,3.5031582951,8500.0000000000,0.0000000000,0.0000000000,13.6565750000,12.5939920000,0.1606655882,4.2754126858,8500.0000000000,0.0000000000,0.0000000000,16.0193867500,13.2723630000,0.1884633735,3.6448020708,8500.0000000000,0.0000000000,0.0000000000,274.1955435000,246.3628510000,3.2258299235,0.2129410758,8500.0000000000,0.0000000000,0.0000000000,37.4319631250,32.6559530000,0.4403760368,1.5598298653,8500.0000000000,0.0000000000,0.0000000000,57.6843412500,47.8145290000,0.6786393088,1.0121896642,8500.0000000000,0.0000000000,0.0000000000,64.8245980000,54.5788910000,0.7626423294,0.9006996696,8500.0000000000,0.0000000000,0.0000000000,236.5501327500,216.8202860000,2.7829427382,0.2468292591
ones,8704,34816,34.0000,0.033203,8704.0000000000,10000,8704.0000000000,0.0000000000,0.0000000000,53.1566713750,45.6732530000,0.6107154340,8704.0000000000,0.0000000000,0.0000000000,23.0425330000,22.5191140000,0.2647349839,2.3068935770,8704.0000000000,0.0000000000,0.0000000000,17.8242385000,14.9122330000,0.2047821519,2.9822688568,8704.0000000000,0.0000000000,0.0000000000,15.4717606250,11.2894000000,0.1777546028,3.4357221950,8704.0000000000,0.0000000000,0.0000000000,17.0840806250,12.6360050000,0.1962784998,3.1114739237,8704.0000000000,0.0000000000,0.0000000000,247.5521743750,234.8779840000,2.8441196504,0.2147291637,8704.0000000000,0.0000000000,0.0000000000,35.7400036250,29.9624350000,0.4106158505,1.4873157802,8704.0000000000,0.0000000000,0.0000000000,56.4421176250,43.1731420000,0.6484618293,0.9417908755,8704.0000000000,0.0000000000,0.0000000000,63.4472757500,52.0336960000,0.7289438850,0.8378085701,8704.0000000000,0.0000000000,0.0000000000,223.2280648750,199.4842960000,2.5646606718,0.2381271880
ones,9000,36000,35.1562,0.034332,9000.0000000000,10000,9000.0000000000,0.0000000000,0.0000000000,61.4040353750,53.7399490000,0.6822670597,9000.0000000000,0.0000000000,0.0000000000,35.6365743750,29.1958350000,0.3959619375,1.7230622318,9000.0000000000,0.0000000000,0.0000000000,20.7645153750,17.3115120000,0.2307168375,2.9571619788,9000.0000000000,0.0000000000,0.0000000000,16.5540543750,14.2250190000,0.1839339375,3.7093049222,9000.0000000000,0.0000000000,0.0000000000,17.2825628750,15.4740230000,0.1920284764,3.5529473157,9000.0000000000,0.0000000000,0.0000000000,262.2975823750,225.6418030000,2.9144175819,0.2341006532,9000.0000000000,0.0000000000,0.0000000000,33.7873633750,30.7193220000,0.3754151486,1.8173668864,9000.0000000000,0.0000000000,0.0000000000,50.0956462500,45.3273770000,0.5566182917,1.2257359665,9000.0000000000,0.0000000000,0.0000000000,240.8296420000,58.6107890000,2.6758849111,0.2549687608,9000.0000000000,0.0000000000,0.0000000000,229.7371725000,206.6696550000,2.5526352500,0.2672794947
ones,9500,38000,37.1094,0.036240,9500.0000000000,10000,9500.0000000000,0.0000000000,0.0000000000,53.6327906250,49.8723960000,0.5645556908,9500.0000000000,0.0000000000,0.0000000000,28.6102537500,25.5919820000,0.3011605658,1.8746003127,9500.0000000000,0.0000000000,0.0000000000,17.6601981250,16.8603360000,0.1858968224,3.0369302907,9500.0000000000,0.0000000000,0.0000000000,14.4623442500,12.5609160000,0.1522352026,3.7084437832,9500.0000000000,0.0000000000,0.0000000000,15.6638328750,13.6767560000,0.1648824513,3.4239889466,9500.0000000000,0.0000000000,0.0000000000,231.4064645000,213.6422680000,2.4358575211,0.2317687656,9500.0000000000,0.0000000000,0.0000000000,41.6835683750,34.2171810000,0.4387744039,1.2866650509,9500.0000000000,0.0000000000,0.0000000000,55.4109672500,47.4652260000,0.5832733395,0.9679093018,9500.0000000000,0.0000000000,0.0000000000,69.8708307500,61.8034160000,0.7354824289,0.7675991547,9500.0000000000,0.0000000000,0.0000000000,272.1553590000,235.7204970000,2.8647932526,0.1970668181
ones,10000,40000,39.0625,0.038147,10000.0000000000,10000,10000.0000000000,0.0000000000,0.0000000000,66.8647156250,60.1611360000,0.6686471562,10000.0000000000,0.0000000000,0.0000000000,31.8598370000,29.8850640000,0.3185983700,2.0987149314,10000.0000000000,0.0000000000,0.0000000000,20.4686573750,19.0115270000,0.2046865737,3.2666879122,10000.0000000000,0.0000000000,0.0000000000,17.6396286250,15.7322800000,0.1763962863,3.7905965622,10000.0000000000,0.0000000000,0.0000000000,17.7784278750,16.0663370000,0.1777842787,3.7610027217,10000.0000000000,0.0000000000,0.0000000000,246.7496598750,214.7756580000,2.4674965987,0.2709819971,10000.0000000000,0.0000000000,0.0000000000,40.8514892500,37.2450880000,0.4085148925,1.6367754726,10000.0000000000,0.0000000000,0.0000000000,65.4434545000,56.6026760000,0.6544345450,1.0217173915,10000.0000000000,0.0000000000,0.0000000000,69.3344023750,57.3890030000,0.6933440238,0.9643800672,10000.0000000000,0.0000000000,0.0000000000,254.4453922500,211.3860330000,2.5444539225,0.2627861131
ones,10240,40960,40.0000,0.039062,10240.0000000000,10000,10240.0000000000,0.0000000000,0.0000000000,55.1005560000,53.3671220000,0.5380913672,10240.0000000000,0.0000000000,0.0000000000,32.7524535000,26.5592320000,0.3198481787,1.6823336914,10240.0000000000,0.0000000000,0.0000000000,18.9371978750,17.5318400000,0.1849335730,2.9096467367,10240.0000000000,0.0000000000,0.0000000000,15.9435036250,13.8818850000,0.1556982776,3.4559879244,10240.0000000000,0.0000000000,0.0000000000,16.0207770000,15.1109230000,0.1564529004,3.4393185799,10240.0000000000,0.0000000000,0.0000000000,272.8974327500,239.4754140000,2.6650139917,0.2019093967,10240.0000000000,0.0000000000,0.0000000000,44.4631717500,40.1981640000,0.4342106616,1.2392403383,10240.0000000000,0.0000000000,0.0000000000,66.5798561250,52.9058760000,0.6501939075,0.8275859878,10240.0000000000,0.0000000000,0.0000000000,75.3995775000,65.6102730000,0.7363239990,0.7307806997,10240.0000000000,0.0000000000,0.0000000000,263.8532508750,230.1423850000,2.5766919031,0.2088303093
ones,10500,42000,41.0156,0.040054,10500.0000000000,10000,10500.0000000000,0.0000000000,0.0000000000,62.6438068750,54.6157210000,0.5966076845,10500.0000000000,0.0000000000,0.0000000000,33.2004205000,31.2632650000,0.3161944810,1.8868377548,10500.0000000000,0.0000000000,0.0000000000,21.9502878750,19.9399320000,0.2090503607,2.8538945472,10500.0000000000,0.0000000000,0.0000000000,16.2955292500,15.4270320000,0.1551955167,3.8442327287,10500.0000000000,0.0000000000,0.0000000000,19.8646871250,17.7979560000,0.1891874964,3.1535259771,10500.0000000000,0.0000000000,0.0000000000,308.9002926250,278.0395910000,2.9419075488,0.2027962044,10500.0000000000,0.0000000000,0.0000000000,47.3808592500,42.1799570000,0.4512462786,1.3221331961,10500.0000000000,0.0000000000,0.0000000000,60.6193438750,55.8778480000,0.5773270845,1.0333963199,10500.0000000000,0.0000000000,0.0000000000,67.6519331250,61.2331920000,0.6443041250,0.9259721634,10500.0000000000,0.0000000000,0.0000000000,264.3262126250,240.9317910000,2.5173925012,0.2369943043
ones,11000,44000,42.9688,0.041962,11000.0000000000,10000,11000.0000000000,0.0000000000,0.0000000000,62.4505052500,58.5137650000,0.5677318659,11000.0000000000,0.0000000000,0.0000000000,33.9913228750,31.9270610000,0.3090120261,1.8372484495,11000.0000000000,0.0000000000,0.0000000000,23.7636728750,20.9235360000,0.2160333898,2.6279820286,11000.0000000000,0.0000000000,0.0000000000,19.9057282500,16.1821290000,0.1809611659,3.1373132631,11000.0000000000,0.0000000000,0.0000000000,18.0794486250,17.0992730000,0.1643586239,3.4542262071,11000.0000000000,0.0000000000,0.0000000000,291.3124933750,258.7342670000,2.6482953943,0.2143763370,11000.0000000000,0.0000000000,0.0000000000,39.4097892500,35.4247140000,0.3582708114,1.5846444865,11000.0000000000,0.0000000000,0.0000000000,56.2275535000,51.5604100000,0.5111595773,1.1106744178,11000.0000000000,0.0000000000,0.0000000000,70.4637216250,59.0121460000,0.6405792875,0.8862788370,11000.0000000000,0.0000000000,0.0000000000,268.5893440000,238.8771100000,2.4417213091,0.2325129669
ones,11500,46000,44.9219,0.043869,11500.0000000000,10000,11500.0000000000,0.0000000000,0.0000000000,77.7467787500,66.2666360000,0.6760589457,11500.0000000000,0.0000000000,0.0000000000,43.2720938750,32.9848910000,0.3762790772,1.7966955557,11500.0000000000,0.0000000000,0.0000000000,21.9066350000,21.1505570000,0.1904924783,3.5490059861,11500.0000000000,0.0000000000,0.0000000000,20.4325733750,16.7701710000,0.1776745511,3.8050409668,11500.0000000000,0.0000000000,0.0000000000,18.8626106250,17.6195610000,0.1640227011,4.1217401078,11500.0000000000,0.0000000000,0.0000000000,590.3889857500,298.7148840000,5.1338172674,0.1316873801,11500.0000000000,0.0000000000,0.0000000000,46.6963088750,38.0855220000,0.4060548598,1.6649448452,11500.0000000000,0.0000000000,0.0000000000,67.1199903750,58.1942850000,0.5836520902,1.1583252369,11500.0000000000,0.0000000000,0.0000000000,67.5779870000,62.4744320000,0.5876346696,1.1504749135,11500.0000000000,0.0000000000,0.0000000000,310.5132786250,287.4083530000,2.7001154663,0.2503814945
ones,12000,48000,46.8750,0.045776,12000.0000000000,10000,12000.0000000000,0.0000000000,0.0000000000,79.7199743750,66.7116740000,0.6643331198,12000.0000000000,0.0000000000,0.0000000000,41.3053973750,35.9832920000,0.3442116448,1.9300134956,12000.0000000000,0.0000000000,0.0000000000,21.4911350000,21.0006610000,0.1790927917,3.7094352799,12000.0000000000,0.0000000000,0.0000000000,19.5364732500,17.3157740000,0.1628039438,4.0805714192,12000.0000000000,0.0000000000,0.0000000000,23.8860106250,20.4664380000,0.1990500885,3.3375173287,12000.0000000000,0.0000000000,0.0000000000,284.2409188750,274.6081510000,2.3686743240,0.2804662140,12000.0000000000,0.0000000000,0.0000000000,41.9862822500,38.6328070000,0.3498856854,1.8987147731,12000.0000000000,0.0000000000,0.0000000000,61.2011857500,58.3650630000,0.5100098812,1.3025887227,12000.0000000000,0.0000000000,0.0000000000,68.3774686250,65.2773450000,0.5698122385,1.1658807496,12000.0000000000,0.0000000000,0.0000000000,302.8411428750,284.7323320000,2.5236761906,0.2632402375
ones,12500,50000,48.8281,0.047684,12500.0000000000,10000,12500.0000000000,0.0000000000,0.0000000000,75.7273951250,69.4855790000,0.6058191610,12500.0000000000,0.0000000000,0.0000000000,35.0648311250,34.0237900000,0.2805186490,2.1596395219,12500.0000000000,0.0000000000,0.0000000000,22.3647661250,21.8433080000,0.1789181290,3.3860132810,12500.0000000000,0.0000000000,0.0000000000,17.8563010000,17.2456640000,0.1428504080,4.2409340616,12500.0000000000,0.0000000000,0.0000000000,19.2727436250,18.6822410000,0.1541819490,3.9292483000,12500.0000000000,0.0000000000,0.0000000000,308.9378740000,295.2491610000,2.4715029920,0.2451217591,12500.0000000000,0.0000000000,0.0000000000,47.3939917500,41.2565160000,0.3791519340,1.5978269044,12500.0000000000,0.0000000000,0.0000000000,68.9962082500,67.1731060000,0.5519696660,1.0975587941,12500.0000000000,0.0000000000,0.0000000000,77.5568290000,73.5482920000,0.6204546320,0.9764116984,12500.0000000000,0.0000000000,0.0000000000,311.4678300000,289.8825010000,2.4917426400,0.2431307115
ones,13000,52000,50.7812,0.049591,13000.0000000000,10000,13000.0000000000,0.0000000000,0.0000000000,76.8588722500,70.2123310000,0.5912220942,13000.0000000000,0.0000000000,0.0000000000,41.6515708750,34.9932310000,0.3203966990,1.8452814776,13000.0000000000,0.0000000000,0.0000000000,25.4192756250,23.3874330000,0.1955328894,3.0236452598,13000.0000000000,0.0000000000,0.0000000000,20.3442002500,17.2934910000,0.1564938481,3.7779254680,13000.0000000000,0.0000000000,0.0000000000,21.5386022500,18.6708580000,0.1656815558,3.5684243275,13000.0000000000,0.0000000000,0.0000000000,354.2602625000,319.6053860000,2.7250789423,0.2169559513,13000.0000000000,0.0000000000,0.0000000000,237.4901046250,48.1741470000,1.8268469587,0.3236297882,13000.0000000000,0.0000000000,0.0000000000,74.0713063750,65.0969920000,0.5697792798,1.0376335454,13000.0000000000,0.0000000000,0.0000000000,78.4023702500,68.3259540000,0.6030951558,0.9803131207,13000.0000000000,0.0000000000,0.0000000000,337.0780997500,286.9456180000,2.5929084596,0.2280150277
ones,13500,54000,52.7344,0.051498,13500.0000000000,10000,13500.0000000000,0.0000000000,0.0000000000,80.1238786250,71.3211810000,0.5935102120,13500.0000000000,0.0000000000,0.0000000000,47.0026671250,43.0952780000,0.3481679046,1.7046666397,13500.0000000000,0.0000000000,0.0000000000,31.6981450000,28.7515830000,0.2348010741,2.5277150642,13500.0000000000,0.0000000000,0.0000000000,25.2285533750,21.4297980000,0.1868781731,3.1759204515,13500.0000000000,0.0000000000,0.0000000000,26.0075963750,23.9564990000,0.1926488620,3.0807875311,13500.0000000000,0.0000000000,0.0000000000,360.0129016250,315.1518280000,2.6667622343,0.2225583535,13500.0000000000,0.0000000000,0.0000000000,67.0960337500,58.1636450000,0.4970076574,1.1941671385,13500.0000000000,0.0000000000,0.0000000000,70.6961725000,65.3307080000,0.5236753519,1.1333552552,13500.0000000000,0.0000000000,0.0000000000,75.0060967500,70.4718430000,0.5556007167,1.0682315451,13500.0000000000,0.0000000000,0.0000000000,365.1108375000,315.8140590000,2.7045247222,0.2194508363
ones,14000,56000,54.6875,0.053406,14000.0000000000,10000,14000.0000000000,0.0000000000,0.0000000000,86.5302350000,74.8410020000,0.6180731071,14000.0000000000,0.0000000000,0.0000000000,47.0182813750,41.7555200000,0.3358448670,1.8403529961,14000.0000000000,0.0000000000,0.0000000000,28.4031312500,26.5774650000,0.2028795089,3.0465033675,14000.0000000000,0.0000000000,0.0000000000,21.5218858750,20.7462250000,0.1537277563,4.0205693638,14000.0000000000,0.0000000000,0.0000000000,25.5266286250,22.5644210000,0.1823330616,3.3898027143,14000.0000000000,0.0000000000,0.0000000000,393.3753483750,351.4756170000,2.8098239170,0.2199686263,14000.0000000000,0.0000000000,0.0000000000,62.4799257500,50.4589500000,0.4462851839,1.3849285824,14000.0000000000,0.0000000000,0.0000000000,81.9597873750,72.7467530000,0.5854270527,1.0557645130,14000.0000000000,0.0000000000,0.0000000000,96.8878111250,82.9162380000,0.6920557938,0.8930972224,14000.0000000000,0.0000000000,0.0000000000,344.9460935000,325.5186640000,2.4639006679,0.2508514711
ones,14336,57344,56.0000,0.054688,14336.0000000000,10000,14336.0000000000,0.0000000000,0.0000000000,84.1919951250,79.1445040000,0.5872767517,14336.0000000000,0.0000000000,0.0000000000,43.1543498750,40.2917370000,0.3010208557,1.9509503762,14336.0000000000,0.0000000000,0.0000000000,30.9580602500,27.2569270000,0.2159462908,2.7195500766,14336.0000000000,0.0000000000,0.0000000000,24.8463650000,22.3375140000,0.1733144880,3.3885035145,14336.0000000000,0.0000000000,0.0000000000,28.0206290000,24.3364620000,0.1954563965,3.0046432978,14336.0000000000,0.0000000000,0.0000000000,545.1694607500,326.3430620000,3.8028003680,0.1544327061,14336.0000000000,0.0000000000,0.0000000000,62.9199670000,54.7020790000,0.4388948591,1.3380807260,14336.0000000000,0.0000000000,0.0000000000,80.6457372500,74.6421140000,0.5625400199,1.0439732836,14336.0000000000,0.0000000000,0.0000000000,95.9168483750,90.0919760000,0.6690628374,0.8777602324,14336.0000000000,0.0000000000,0.0000000000,402.7750473750,377.2384670000,2.8095357657,0.2090298187
ones,14500,58000,56.6406,0.055313,14500.0000000000,10000,14500.0000000000,0.0000000000,0.0000000000,78.0112697500,75.9380000000,0.5380087569,14500.0000000000,0.0000000000,0.0000000000,40.7296503750,38.0585910000,0.2808941405,1.9153434668,14500.0000000000,0.0000000000,0.0000000000,25.8815550000,24.4203300000,0.1784934828,3.0141647111,14500.0000000000,0.0000000000,0.0000000000,25.6818615000,20.2288280000,0.1771162862,3.0376018401,14500.0000000000,0.0000000000,0.0000000000,24.6785895000,20.9298050000,0.1701971690,3.1610911049,14500.0000000000,0.0000000000,0.0000000000,381.8889017500,357.3626270000,2.6337165638,0.2042773943,14500.0000000000,0.0000000000,0.0000000000,62.5225378750,60.4136600000,0.4311899164,1.2477303769,14500.0000000000,0.0000000000,0.0000000000,91.8151010000,86.6298670000,0.6332075931,0.8496561993,14500.0000000000,0.0000000000,0.0000000000,102.7856801250,88.8017680000,0.7088667595,0.7589702151,14500.0000000000,0.0000000000,0.0000000000,334.9777058750,320.2256080000,2.3101910750,0.2328849603
ones,15000,60000,58.5938,0.057220,15000.0000000000,10000,15000.0000000000,0.0000000000,0.0000000000,98.7802473750,81.9485320000,0.6585349825,15000.0000000000,0.0000000000,0.0000000000,50.6446476250,44.9115780000,0.3376309842,1.9504577879,15000.0000000000,0.0000000000,0.0000000000,29.6221891250,27.8739160000,0.1974812608,3.3346707415,15000.0000000000,0.0000000000,0.0000000000,23.1124675000,21.3992150000,0.1540831167,4.2738944847,15000.0000000000,0.0000000000,0.0000000000,25.2238303750,24.1996390000,0.1681588692,3.9161477819,15000.0000000000,0.0000000000,0.0000000000,370.8600486250,338.6269550000,2.4724003242,0.2663545123,15000.0000000000,0.0000000000,0.0000000000,52.5010436250,51.2669510000,0.3500069575,1.8814911201,15000.0000000000,0.0000000000,0.0000000000,79.4602716250,73.6064100000,0.5297351442,1.2431400668,15000.0000000000,0.0000000000,0.0000000000,88.8221893750,79.2447050000,0.5921479292,1.1121122781,15000.0000000000,0.0000000000,0.0000000000,392.8765042500,354.6017270000,2.6191766950,0.2514282384
ones,15500,62000,60.5469,0.059128,15500.0000000000,10000,15500.0000000000,0.0000000000,0.0000000000,104.3515530000,94.5668160000,0.6732358258,15500.0000000000,0.0000000000,0.0000000000,47.1232822500,43.1457030000,0.3040211758,2.2144372806,15500.0000000000,0.0000000000,0.0000000000,27.7181438750,26.9755710000,0.1788267347,3.7647381250,15500.0000000000,0.0000000000,0.0000000000,25.1308877500,20.9758420000,0.1621347597,4.1523225935,15500.0000000000,0.0000000000,0.0000000000,27.6172225000,25.8736600000,0.1781756290,3.7784955746,15500.0000000000,0.0000000000,0.0000000000,415.4324565000,363.2479080000,2.6802093968,0.2511877716,15500.0000000000,0.0000000000,0.0000000000,76.4926037500,64.7436380000,0.4935006694,1.3642044836,15500.0000000000,0.0000000000,0.0000000000,96.8324103750,91.1160410000,0.6247252282,1.0776510943,15500.0000000000,0.0000000000,0.0000000000,89.5364148750,86.0040350000,0.5776542895,1.1654649468,15500.0000000000,0.0000000000,0.0000000000,371.0486576250,347.8422830000,2.3938623073,0.2812341477
