n,repeat,round,total_ms,avg_ms,first_result
1495,30,2,95.1475,3.17158,73846
1495,30,3,119.728,3.99092,73846
1496,30,1,129.114,4.30379,73948
1496,30,2,123.863,4.12878,73948
1496,30,3,132.902,4.43007,73948
1497,30,1,113.009,3.76698,73955
1497,30,2,123.234,4.10779,73955
1497,30,3,125.528,4.18426,73955
1498,30,1,114.824,3.82747,73971
1498,30,2,121.568,4.05226,73971
1498,30,3,125.561,4.18536,73971
1499,30,1,108.354,3.6118,73998
1499,30,2,95.5459,3.18486,73998
1499,30,3,97.3851,3.24617,73998
1500,30,1,123.346,4.11152,74038
1500,30,2,153.765,5.1255,74038
1500,30,3,159.981,5.33271,74038
1501,30,1,108.365,3.61217,74043
1501,30,2,118.569,3.95231,74043
1501,30,3,146.382,4.8794,74043
1502,30,1,202.805,6.76018,74055
1502,30,2,196.387,6.54622,74055
1502,30,3,189.633,6.32109,74055
1503,30,1,185.638,6.18792,74076
1503,30,2,192.066,6.40222,74076
1503,30,3,185.507,6.18358,74076
1504,30,1,170.066,5.66886,74108
1504,30,2,173.985,5.79949,74108
1504,30,3,158.596,5.28652,74108
1505,30,1,151.827,5.0609,74153
1505,30,2,142.492,4.74973,74153
1505,30,3,159,5.30001,74153
1506,30,1,151.716,5.0572,74213
1506,30,2,156.46,5.21534,74213
1506,30,3,143.792,4.79307,74213
1507,30,1,155.509,5.18363,74290
1507,30,2,128.129,4.27097,74290
1507,30,3,121.268,4.04226,74290
1508,30,1,153.494,5.11647,74386
1508,30,2,177.201,5.90671,74386
1508,30,3,176.589,5.88631,74386
1509,30,1,180.35,6.01168,74503
1509,30,2,166.025,5.53416,74503
1509,30,3,141.893,4.72976,74503
1510,30,1,124.834,4.16114,74643
1510,30,2,123.321,4.11069,74643
1510,30,3,148.41,4.94699,74643
1511,30,1,109.066,3.63554,74658
1511,30,2,138.254,4.60846,74658
1511,30,3,139.352,4.64508,74658
1512,30,1,150.775,5.02584,74690
1512,30,2,127.655,4.25517,74690
1512,30,3,120.33,4.011,74690
1513,30,1,185.097,6.1699,74741
1513,30,2,144.276,4.80921,74741
1513,30,3,165.118,5.50393,74741
1514,30,1,109.993,3.66643,74745
1514,30,2,153.56,5.11867,74745
1514,30,3,151.791,5.0597,74745
1515,30,1,127.721,4.25737,74755
1515,30,2,130.419,4.3473,74755
1515,30,3,137.223,4.57409,74755
1516,30,1,143.604,4.7868,74773
1516,30,2,148.471,4.94905,74773
1516,30,3,166.227,5.5409,74773
1517,30,1,153.349,5.11164,74801
1517,30,2,161.707,5.39023,74801
1517,30,3,162.933,5.43112,74801
1518,30,1,172.958,5.76525,74841
1518,30,2,169.671,5.65571,74841
1518,30,3,181.262,6.04208,74841
1519,30,1,171.244,5.70812,74895
1519,30,2,183.304,6.11013,74895
1519,30,3,180.925,6.03083,74895
1520,30,1,178.762,5.95873,74965
1520,30,2,179.072,5.96907,74965
1520,30,3,179.44,5.98133,74965
1521,30,1,179.364,5.9788,74973
1521,30,2,184.211,6.14038,74973
1521,30,3,146.563,4.88544,74973
1522,30,1,128.082,4.26939,74991
1522,30,2,135.207,4.50689,74991
1522,30,3,141.706,4.72355,74991
1523,30,1,169.644,5.65482,75021
1523,30,2,177.367,5.91225,75021
1523,30,3,165.728,5.52427,75021
1524,30,1,168.58,5.61935,75065
1524,30,2,170.597,5.68656,75065
1524,30,3,176.364,5.87881,75065
1525,30,1,174.318,5.81059,75125
1525,30,2,177.336,5.9112,75125
1525,30,3,184.34,6.14466,75125
1526,30,1,173.605,5.78684,75203
1526,30,2,176.318,5.87725,75203
1526,30,3,164.17,5.47232,75203
1527,30,1,163.238,5.44127,75301
1527,30,2,154.052,5.13508,75301
1527,30,3,142.391,4.74637,75301
1528,30,1,185.719,6.19063,75421
1528,30,2,198.042,6.6014,75421
1528,30,3,204.249,6.80829,75421
1529,30,1,194.673,6.4891,75565
1529,30,2,210.097,7.00324,75565
1529,30,3,180.046,6.00153,75565
1530,30,1,170.544,5.68479,75735
1530,30,2,138.507,4.61691,75735
1530,30,3,158.666,5.28887,75735
1531,30,1,158.506,5.28354,75736
1531,30,2,169.83,5.66098,75736
1531,30,3,153.339,5.11129,75736
1532,30,1,143.036,4.76786,75740
1532,30,2,143.171,4.77238,75740
1532,30,3,166.228,5.54093,75740
1533,30,1,190.273,6.34245,75749
1533,30,2,187.27,6.24232,75749
1533,30,3,190.061,6.33537,75749
1534,30,1,398.533,13.2844,75765
1534,30,2,422.695,14.0898,75765
1534,30,3,358.596,11.9532,75765
1535,30,1,374.237,12.4746,75790
1535,30,2,375.019,12.5006,75790
1535,30,3,385.79,12.8597,75790
1536,30,1,139.449,4.64829,75826
1536,30,2,130.04,4.33467,75826
1536,30,3,170.985,5.69951,75826
1537,30,1,178.177,5.93922,75875
1537,30,2,194.081,6.46936,75875
1537,30,3,214.236,7.14119,75875
1538,30,1,166.602,5.55339,75939
1538,30,2,155.268,5.1756,75939
1538,30,3,160.808,5.36027,75939
1539,30,1,173.756,5.79188,76020
1539,30,2,168.114,5.60381,76020
1539,30,3,176.483,5.88278,76020
1540,30,1,152.746,5.09152,76120
1540,30,2,180.332,6.01105,76120
1540,30,3,161.203,5.37342,76120
1541,30,1,173.733,5.7911,76131
1541,30,2,176.312,5.87706,76131
1541,30,3,190.134,6.33781,76131
1542,30,1,167.601,5.58669,76155
1542,30,2,136.875,4.56251,76155
1542,30,3,141.881,4.72937,76155
1543,30,1,154.175,5.13918,76194
1543,30,2,167.307,5.57689,76194
1543,30,3,165.287,5.50957,76194
1544,30,1,179.564,5.98546,76250
1544,30,2,179.888,5.99625,76250
1544,30,3,204.091,6.80303,76250
1545,30,1,207.689,6.92295,76325
1545,30,2,207.307,6.91023,76325
1545,30,3,176.219,5.87397,76325
1546,30,1,123.737,4.12456,76421
1546,30,2,124.73,4.15768,76421
1546,30,3,139.828,4.66092,76421
1547,30,1,149.584,4.98612,76540
1547,30,2,166.052,5.53507,76540
1547,30,3,162.42,5.414,76540
1548,30,1,164.47,5.48232,76548
1548,30,2,171,5.69999,76548
1548,30,3,204.508,6.81692,76548
1549,30,1,192.293,6.40976,76566
1549,30,2,172.398,5.74661,76566
1549,30,3,186.802,6.22674,76566
1550,30,1,184.69,6.15634,76596
1550,30,2,207.636,6.92119,76596
1550,30,3,165.558,5.51859,76596
1551,30,1,149.12,4.97066,76600
1551,30,2,188.768,6.29226,76600
1551,30,3,209.147,6.97155,76600
1552,30,1,201.31,6.71032,76610
1552,30,2,203.851,6.79504,76610
1552,30,3,232.886,7.76288,76610
1553,30,1,242.174,8.07247,76628
1553,30,2,226.552,7.55174,76628
1553,30,3,166.402,5.54673,76628
1554,30,1,104.721,3.49069,76656
1554,30,2,119.051,3.96837,76656
1554,30,3,118.869,3.9623,76656
1555,30,1,128.018,4.26728,76696
1555,30,2,111.699,3.72331,76696
1555,30,3,140.663,4.68878,76696
1556,30,1,158.568,5.28561,76750
1556,30,2,153.98,5.13266,76750
1556,30,3,153.046,5.10153,76750
1557,30,1,161.624,5.38747,76820
1557,30,2,161.993,5.39976,76820
1557,30,3,167.277,5.57591,76820
1558,30,1,142.415,4.74717,76908
1558,30,2,181.002,6.03338,76908
1558,30,3,141.445,4.71483,76908
1559,30,1,138.402,4.61341,77016
1559,30,2,165.092,5.50306,77016
1559,30,3,118.515,3.95051,77016
1560,30,1,152.54,5.08468,77146
1560,30,2,133.835,4.46116,77146
1560,30,3,146.141,4.87137,77146
1561,30,1,154.127,5.13756,77160
1561,30,2,172.992,5.76639,77160
1561,30,3,156.218,5.20726,77160
1562,30,1,115.869,3.8623,77190
1562,30,2,119.107,3.97024,77190
1562,30,3,118.859,3.96196,77190
1563,30,1,114.828,3.82759,77238
1563,30,2,139.145,4.63817,77238
1563,30,3,136.774,4.55914,77238
1564,30,1,167.309,5.57696,77306
1564,30,2,139.23,4.64099,77306
1564,30,3,142.093,4.73644,77306
1565,30,1,143.802,4.79342,77311
1565,30,2,134.755,4.49184,77311
1565,30,3,146.343,4.8781,77311
1566,30,1,174.231,5.8077,77323
1566,30,2,170.603,5.68676,77323
1566,30,3,147.318,4.91061,77323
1567,30,1,142.578,4.7526,77344
1567,30,2,143.774,4.79247,77344
1567,30,3,142.656,4.7552,77344
1568,30,1,151.246,5.04154,77376
1568,30,2,148.066,4.93554,77376
1568,30,3,132.594,4.41981,77376
1569,30,1,135.899,4.52998,77421
1569,30,2,146.104,4.87013,77421
1569,30,3,144.293,4.80975,77421
1570,30,1,133.604,4.45347,77481
1570,30,2,164.689,5.48962,77481
1570,30,3,192.925,6.43084,77481
1571,30,1,195.093,6.5031,77488
1571,30,2,193.156,6.43854,77488
1571,30,3,194.548,6.48492,77488
1572,30,1,208.23,6.941,77504
1572,30,2,194.224,6.47413,77504
1572,30,3,194.836,6.49452,77504
1573,30,1,183.549,6.11829,77531
1573,30,2,198.716,6.62386,77531
1573,30,3,200.176,6.67254,77531
1574,30,1,194.02,6.46735,77571
1574,30,2,168.927,5.63089,77571
1574,30,3,178.303,5.94344,77571
1575,30,1,161.213,5.37375,77626
1575,30,2,161.653,5.38845,77626
1575,30,3,133.737,4.45789,77626
1576,30,1,159.596,5.31988,77698
1576,30,2,176.855,5.89518,77698
1576,30,3,202.802,6.76006,77698
1577,30,1,183.977,6.13255,77789
1577,30,2,188.846,6.29487,77789
1577,30,3,202.34,6.74468,77789
1578,30,1,196.241,6.54136,77901
1578,30,2,201.776,6.72587,77901
1578,30,3,172.148,5.73826,77901
1579,30,1,161.433,5.3811,78036
1579,30,2,173.981,5.79938,78036
1579,30,3,178.442,5.94808,78036
1580,30,1,230.793,7.6931,78196
1580,30,2,219.844,7.32812,78196
1580,30,3,218.264,7.27547,78196
1581,30,1,221.576,7.38586,78213
1581,30,2,226.424,7.54748,78213
1581,30,3,198.018,6.6006,78213
1582,30,1,199.609,6.65362,78215
1582,30,2,194.647,6.48824,78215
1582,30,3,181.834,6.06112,78215
1583,30,1,203.082,6.76941,78221
1583,30,2,191.043,6.36811,78221
1583,30,3,191.695,6.38984,78221
1584,30,1,223.962,7.46539,78233
1584,30,2,221.859,7.39529,78233
1584,30,3,213.215,7.10718,78233
1585,30,1,214.826,7.16086,78253
1585,30,2,225.569,7.51895,78253
1585,30,3,227.354,7.57846,78253
1586,30,1,150.178,5.00592,78283
1586,30,2,184.516,6.15054,78283
1586,30,3,145.685,4.85617,78283
1587,30,1,115.982,3.86608,78325
1587,30,2,151.971,5.06569,78325
1587,30,3,168.817,5.62723,78325
1588,30,1,176.922,5.89739,78381
1588,30,2,200.493,6.68311,78381
1588,30,3,164.328,5.47761,78381
1589,30,1,129.166,4.30553,78453
1589,30,2,131.564,4.38547,78453
1589,30,3,170.408,5.68027,78453
1590,30,1,147.928,4.93095,78543
1590,30,2,143.145,4.77151,78543
1590,30,3,149.514,4.98378,78543
1591,30,1,135.634,4.52112,78553
1591,30,2,117.736,3.92454,78553
1591,30,3,132.192,4.4064,78553
1592,30,1,135.179,4.50597,78575
1592,30,2,143.633,4.78777,78575
1592,30,3,181.51,6.05034,78575
1593,30,1,143.949,4.79829,78611
1593,30,2,194.401,6.48002,78611
1593,30,3,146.753,4.89177,78611
1594,30,1,122.188,4.07294,78663
1594,30,2,122.317,4.07723,78663
1594,30,3,117.528,3.91758,78663
1595,30,1,121.72,4.05734,78733
1595,30,2,184.167,6.1389,78733
1595,30,3,164.588,5.48626,78733
1596,30,1,189.383,6.31277,78823
1596,30,2,178.074,5.93579,78823
1596,30,3,172.252,5.74173,78823
1597,30,1,197.776,6.59255,78935
1597,30,2,185.849,6.19496,78935
1597,30,3,216.449,7.21498,78935
1598,30,1,252.477,8.4159,79071
1598,30,2,259.26,8.64201,79071
1598,30,3,245.843,8.19477,79071
1599,30,1,229.11,7.63702,79080
1599,30,2,215.42,7.18065,79080
1599,30,3,241.368,8.04559,79080
1600,30,1,199.353,6.6451,79100
1600,30,2,197.838,6.59459,79100
1600,30,3,191.943,6.39811,79100
1601,30,1,161.016,5.36718,79103
1601,30,2,183.14,6.10466,79103
1601,30,3,180.851,6.02835,79103
1602,30,1,182.323,6.07742,79111
1602,30,2,188.044,6.26813,79111
1602,30,3,223.399,7.44662,79111
1603,30,1,173.982,5.7994,79126
1603,30,2,171.748,5.72495,79126
1603,30,3,144.908,4.83027,79126
1604,30,1,208.509,6.95028,79150
1604,30,2,187.757,6.25856,79150
1604,30,3,167.694,5.58981,79150
1605,30,1,176.561,5.88538,79185
1605,30,2,168.927,5.63089,79185
1605,30,3,195,6.49999,79185
1606,30,1,154.236,5.14121,79233
1606,30,2,134.949,4.4983,79233
1606,30,3,132.578,4.41928,79233
1607,30,1,120.51,4.01701,79296
1607,30,2,125.612,4.18706,79296
1607,30,3,122.243,4.07476,79296
1608,30,1,169.613,5.65378,79376
1608,30,2,158.911,5.29705,79376
1608,30,3,156.843,5.22809,79376
1609,30,1,161.945,5.39818,79475
1609,30,2,192.095,6.40316,79475
1609,30,3,188.304,6.27681,79475
1610,30,1,152.114,5.07046,79595
1610,30,2,170.549,5.68498,79595
1610,30,3,178.785,5.9595,79595
1611,30,1,163.274,5.44248,79608
1611,30,2,149.57,4.98566,79608
1611,30,3,119.752,3.99173,79608
1612,30,1,154.908,5.16358,79636
1612,30,2,144.697,4.82322,79636
1612,30,3,146.542,4.88473,79636
1613,30,1,144.54,4.81801,79681
1613,30,2,164.829,5.49429,79681
1613,30,3,146.256,4.87519,79681
1614,30,1,181.645,6.05484,79745
1614,30,2,193.147,6.43825,79745
1614,30,3,153.951,5.13169,79745
1615,30,1,195.939,6.5313,79830
1615,30,2,194.602,6.48672,79830
1615,30,3,206.011,6.86703,79830
1616,30,1,197.976,6.59921,79836
1616,30,2,196.947,6.56491,79836
1616,30,3,144.119,4.80395,79836
1617,30,1,190.632,6.3544,79850
1617,30,2,203.864,6.79547,79850
1617,30,3,167.716,5.59052,79850
1618,30,1,168.069,5.60229,79874
1618,30,2,119.485,3.98285,79874
1618,30,3,117.367,3.91224,79874
1619,30,1,163.567,5.45223,79910
1619,30,2,176.986,5.89954,79910
1619,30,3,162.067,5.40223,79910
1620,30,1,171.921,5.73069,79960
1620,30,2,154.611,5.15369,79960
1620,30,3,150.144,5.0048,79960
1621,30,1,133.127,4.43756,79966
1621,30,2,130.777,4.35923,79966
1621,30,3,130.67,4.35568,79966
1622,30,1,124.216,4.14054,79980
1622,30,2,159.7,5.32332,79980
1622,30,3,114.665,3.82217,79980
1623,30,1,107.866,3.59554,80004
1623,30,2,107.21,3.57365,80004
1623,30,3,107.365,3.57884,80004
1624,30,1,165.044,5.50148,80040
1624,30,2,169.481,5.64936,80040
1624,30,3,200.814,6.69381,80040
1625,30,1,187.631,6.25438,80090
1625,30,2,181.392,6.04641,80090
1625,30,3,183.397,6.11324,80090
1626,30,1,137.845,4.59484,80156
1626,30,2,146.608,4.88694,80156
1626,30,3,137.075,4.56915,80156
1627,30,1,146.782,4.89274,80240
1627,30,2,139.444,4.64815,80240
1627,30,3,159.887,5.32958,80240
1628,30,1,163.611,5.4537,80344
1628,30,2,202.123,6.73744,80344
1628,30,3,148.537,4.95123,80344
1629,30,1,176.866,5.89552,80470
1629,30,2,152.733,5.09111,80470
1629,30,3,150.754,5.02513,80470
1630,30,1,131.343,4.3781,80620
1630,30,2,139.445,4.64818,80620
1630,30,3,181.914,6.06381,80620
1631,30,1,157.987,5.26624,80636
1631,30,2,152.537,5.08457,80636
1631,30,3,153.899,5.12995,80636
1632,30,1,138.424,4.61413,80670
1632,30,2,144.285,4.80949,80670
1632,30,3,160.271,5.34235,80670
1633,30,1,146.875,4.89583,80673
1633,30,2,146.374,4.87914,80673
1633,30,3,180.64,6.02133,80673
1634,30,1,150.334,5.01112,80681
1634,30,2,154.948,5.16494,80681
1634,30,3,159.451,5.31504,80681
1635,30,1,205.95,6.86501,80696
1635,30,2,175.583,5.85278,80696
1635,30,3,152.666,5.08886,80696
1636,30,1,178.261,5.94202,80720
1636,30,2,207.595,6.91983,80720
1636,30,3,190.279,6.34263,80720
1637,30,1,149.869,4.99564,80755
1637,30,2,179.498,5.98327,80755
1637,30,3,151.73,5.05766,80755
1638,30,1,152.427,5.08089,80803
1638,30,2,107.73,3.59101,80803
1638,30,3,111.679,3.72262,80803
1639,30,1,141.603,4.7201,80866
1639,30,2,113.793,3.79311,80866
1639,30,3,108.791,3.62637,80866
1640,30,1,134.541,4.48471,80946
1640,30,2,152.527,5.08425,80946
1640,30,3,164.373,5.47911,80946
1641,30,1,153.958,5.13193,80955
1641,30,2,137.398,4.57992,80955
1641,30,3,143.588,4.78627,80955
1642,30,1,111.977,3.73258,80975
1642,30,2,125.542,4.18473,80975
1642,30,3,123.738,4.1246,80975
1643,30,1,129.069,4.30232,81008
1643,30,2,125.064,4.1688,81008
1643,30,3,128.374,4.27914,81008
1644,30,1,209.754,6.9918,81056
1644,30,2,222.768,7.4256,81056
1644,30,3,242.079,8.06929,81056
1645,30,1,258.725,8.62415,81121
1645,30,2,230.381,7.67935,81121
1645,30,3,205.008,6.83359,81121
1646,30,1,123.155,4.10515,81205
1646,30,2,125.494,4.18312,81205
1646,30,3,125.361,4.17872,81205
1647,30,1,152.111,5.07036,81310
1647,30,2,187.018,6.23394,81310
1647,30,3,138.487,4.61623,81310
1648,30,1,170.185,5.67282,81438
1648,30,2,195.964,6.53215,81438
1648,30,3,163.358,5.44526,81438
1649,30,1,155.33,5.17767,81591
1649,30,2,142.802,4.76008,81591
1649,30,3,153.899,5.12995,81591
1650,30,1,145.051,4.83504,81601
1650,30,2,152.187,5.07289,81601
1650,30,3,138.954,4.6318,81601
1651,30,1,126.818,4.22725,81603
1651,30,2,126.546,4.21821,81603
1651,30,3,161.548,5.38492,81603
1652,30,1,135.846,4.52821,81609
1652,30,2,139.045,4.63482,81609
1652,30,3,138.41,4.61368,81609
1653,30,1,183.545,6.11818,81621
1653,30,2,214.088,7.13626,81621
1653,30,3,165.04,5.50133,81621
1654,30,1,131.611,4.38705,81641
1654,30,2,140.042,4.66808,81641
1654,30,3,138.242,4.60806,81641
1655,30,1,140.172,4.67239,81671
1655,30,2,154.196,5.13987,81671
1655,30,3,207.455,6.91517,81671
1656,30,1,220.943,7.36477,81713
1656,30,2,212.242,7.07473,81713
1656,30,3,175.149,5.8383,81713
1657,30,1,196.653,6.55508,81769
1657,30,2,175.486,5.84954,81769
1657,30,3,235.829,7.86096,81769
1658,30,1,184.55,6.15166,81841
1658,30,2,202.984,6.76612,81841
1658,30,3,176.283,5.87611,81841
1659,30,1,149.699,4.98998,81931
1659,30,2,173.503,5.78343,81931
1659,30,3,193.572,6.45241,81931
1660,30,1,189.245,6.30818,82041
1660,30,2,178.76,5.95866,82041
1660,30,3,222.219,7.40731,82041
1661,30,1,243.883,8.12944,82053
1661,30,2,228.839,7.62796,82053
1661,30,3,191.885,6.39617,82053
1662,30,1,190.486,6.34955,82079
1662,30,2,215.58,7.18601,82079
1662,30,3,256.048,8.53495,82079
1663,30,1,152.584,5.08612,82121
1663,30,2,194.076,6.46919,82121
1663,30,3,202.106,6.73688,82121
1664,30,1,209.151,6.97171,82181
1664,30,2,199.459,6.64864,82181
1664,30,3,207.377,6.91257,82181
1665,30,1,176.725,5.89084,82261
1665,30,2,196.028,6.53427,82261
1665,30,3,202.524,6.75081,82261
1666,30,1,167.86,5.59533,82363
1666,30,2,182.145,6.0715,82363
1666,30,3,149.834,4.99447,82363
1667,30,1,137.922,4.59741,82370
1667,30,2,134.781,4.4927,82370
1667,30,3,180.986,6.03287,82370
1668,30,1,237.725,7.92417,82386
1668,30,2,234.874,7.82913,82386
1668,30,3,211.547,7.05156,82386
1669,30,1,177.352,5.91173,82413
1669,30,2,168.593,5.61976,82413
1669,30,3,148.867,4.96223,82413
1670,30,1,205.845,6.86151,82453
1670,30,2,202.81,6.76034,82453
1670,30,3,200.432,6.68108,82453
1671,30,1,212.245,7.07482,82458
1671,30,2,241.348,8.04493,82458
1671,30,3,199.618,6.65395,82458
1672,30,1,190.947,6.36489,82470
1672,30,2,193.592,6.45305,82470
1672,30,3,215.742,7.19141,82470
1673,30,1,243.677,8.12256,82491
1673,30,2,231.827,7.72758,82491
1673,30,3,217.278,7.24259,82491
1674,30,1,193.635,6.4545,82523
1674,30,2,163.867,5.46223,82523
1674,30,3,148.927,4.96424,82523
1675,30,1,139.978,4.66595,82568
1675,30,2,211.23,7.04101,82568
1675,30,3,224.022,7.46739,82568
1676,30,1,229.577,7.65257,82628
1676,30,2,224.618,7.48728,82628
1676,30,3,225.688,7.52292,82628
1677,30,1,248.471,8.28235,82705
1677,30,2,231.871,7.72904,82705
1677,30,3,222.799,7.42665,82705
1678,30,1,264.772,8.82573,82801
1678,30,2,206.406,6.88019,82801
1678,30,3,196.595,6.55317,82801
1679,30,1,206.383,6.87944,82918
1679,30,2,243.357,8.11191,82918
1679,30,3,222.813,7.42711,82918
1680,30,1,180.114,6.00382,83058
1680,30,2,194.055,6.46851,83058
1680,30,3,199.797,6.65991,83058
1681,30,1,213.253,7.10843,83073
1681,30,2,179.02,5.96734,83073
1681,30,3,191.944,6.39812,83073
1682,30,1,141.905,4.73016,83105
1682,30,2,145.719,4.85731,83105
1682,30,3,228.387,7.6129,83105
1683,30,1,171.532,5.71772,83156
1683,30,2,153.941,5.13136,83156
1683,30,3,138.125,4.60416,83156
1684,30,1,228.745,7.62483,83160
1684,30,2,231.67,7.72232,83160
1684,30,3,228.975,7.6325,83160
1685,30,1,209.567,6.98557,83170
1685,30,2,204.492,6.81641,83170
1685,30,3,184.819,6.16063,83170
1686,30,1,181.652,6.05508,83188
1686,30,2,181.578,6.05261,83188
1686,30,3,179.708,5.99026,83188
1687,30,1,228.58,7.61932,83216
1687,30,2,174.406,5.81354,83216
1687,30,3,209.007,6.96689,83216
1688,30,1,257.807,8.59358,83256
1688,30,2,244.654,8.15514,83256
1688,30,3,227.167,7.57223,83256
1689,30,1,235.414,7.84713,83310
1689,30,2,253.876,8.46252,83310
1689,30,3,218.219,7.27395,83310
1690,30,1,184.52,6.15066,83380
1690,30,2,168.956,5.63188,83380
1690,30,3,233.407,7.78023,83380
1691,30,1,251.523,8.38409,83388
1691,30,2,200.629,6.68763,83388
1691,30,3,165.827,5.52757,83388
1692,30,1,208.135,6.93784,83406
1692,30,2,204.868,6.82892,83406
1692,30,3,237.011,7.90036,83406
1693,30,1,258.55,8.61833,83436
1693,30,2,269.941,8.99805,83436
1693,30,3,197.659,6.58862,83436
1694,30,1,238.888,7.96293,83480
1694,30,2,246.919,8.23063,83480
1694,30,3,225.523,7.51743,83480
1695,30,1,229.725,7.65751,83540
1695,30,2,178.025,5.93415,83540
1695,30,3,198.839,6.62798,83540
1696,30,1,176.961,5.89869,83618
1696,30,2,193.32,6.44401,83618
1696,30,3,241.359,8.0453,83618
1697,30,1,168.051,5.60171,83716
1697,30,2,178.278,5.94261,83716
1697,30,3,182.862,6.09541,83716
1698,30,1,176.699,5.88998,83836
1698,30,2,191.114,6.37048,83836
1698,30,3,216.232,7.20773,83836
1699,30,1,199.124,6.63747,83980
1699,30,2,161.009,5.36695,83980
1699,30,3,161.515,5.38383,83980
1700,30,1,169.238,5.64126,84150
1700,30,2,186.175,6.20584,84150
1700,30,3,176.965,5.89883,84150
1701,30,1,215.614,7.18712,84151
1701,30,2,178.521,5.9507,84151
1701,30,3,232.623,7.75409,84151
1702,30,1,199.445,6.64817,84155
1702,30,2,139.251,4.64168,84155
1702,30,3,139.669,4.65564,84155
1703,30,1,165.848,5.52826,84164
1703,30,2,157.443,5.2481,84164
1703,30,3,142.905,4.7635,84164
1704,30,1,248.793,8.2931,84180
1704,30,2,234.576,7.8192,84180
1704,30,3,227.782,7.59273,84180
1705,30,1,186.972,6.23241,84205
1705,30,2,172.531,5.75105,84205
1705,30,3,170.443,5.68144,84205
1706,30,1,151.581,5.05271,84241
1706,30,2,165.491,5.51635,84241
1706,30,3,158.845,5.29485,84241
1707,30,1,231.92,7.73066,84290
1707,30,2,144.172,4.80574,84290
1707,30,3,160.923,5.36408,84290
1708,30,1,224.804,7.49347,84354
1708,30,2,258.49,8.61633,84354
1708,30,3,194.249,6.47496,84354
1709,30,1,211.743,7.0581,84435
1709,30,2,276.636,9.22119,84435
1709,30,3,236.291,7.87637,84435
1710,30,1,176.611,5.88704,84535
1710,30,2,202.349,6.74496,84535
1710,30,3,164.436,5.48122,84535
1711,30,1,192.97,6.43234,84546
1711,30,2,173.02,5.76734,84546
1711,30,3,157.41,5.24701,84546
1712,30,1,197.779,6.59264,84570
1712,30,2,203.711,6.79038,84570
1712,30,3,191.57,6.38568,84570
1713,30,1,211.051,7.03504,84609
1713,30,2,199.679,6.65597,84609
1713,30,3,214.19,7.13968,84609
1714,30,1,179.13,5.971,84665
1714,30,2,230.966,7.69888,84665
1714,30,3,194.844,6.49479,84665
1715,30,1,175.225,5.84085,84740
1715,30,2,205.953,6.86509,84740
1715,30,3,227.41,7.58035,84740
1716,30,1,244.163,8.13875,84836
1716,30,2,207.832,6.92774,84836
1716,30,3,169.234,5.64113,84836
1717,30,1,204.416,6.81388,84955
1717,30,2,261.611,8.72038,84955
1717,30,3,203.462,6.78206,84955
1718,30,1,230.894,7.69648,84963
1718,30,2,154.993,5.16643,84963
1718,30,3,188.987,6.29955,84963
1719,30,1,238.064,7.93548,84981
1719,30,2,226.658,7.55528,84981
1719,30,3,163.187,5.43956,84981
1720,30,1,205.281,6.84271,85011
1720,30,2,205.947,6.86491,85011
1720,30,3,205.153,6.83843,85011
1721,30,1,199.626,6.6542,85015
1721,30,2,194.299,6.47664,85015
1721,30,3,214.675,7.15584,85015
1722,30,1,220.221,7.34071,85025
1722,30,2,168.065,5.60217,85025
1722,30,3,156.077,5.20256,85025
1723,30,1,137.696,4.58986,85043
1723,30,2,216.278,7.20926,85043
1723,30,3,190.272,6.34241,85043
1724,30,1,204.142,6.80473,85071
1724,30,2,182.555,6.08517,85071
1724,30,3,179.037,5.9679,85071
1725,30,1,188.884,6.29613,85111
1725,30,2,190.665,6.35549,85111
1725,30,3,214.419,7.1473,85111
1726,30,1,241.461,8.04872,85165
1726,30,2,172.992,5.76641,85165
1726,30,3,253.378,8.44592,85165
1727,30,1,301.908,10.0636,85235
1727,30,2,295.687,9.85622,85235
1727,30,3,302.019,10.0673,85235
1728,30,1,226.452,7.54839,85323
1728,30,2,219.505,7.31683,85323
1728,30,3,232.661,7.75538,85323
1729,30,1,208.623,6.95411,85431
1729,30,2,215.36,7.17866,85431
1729,30,3,196.823,6.56075,85431
1730,30,1,193.131,6.43769,85561
1730,30,2,173.65,5.78834,85561
1730,30,3,204.366,6.81219,85561
1731,30,1,222.642,7.4214,85575
1731,30,2,170.983,5.69944,85575
1731,30,3,175.567,5.85224,85575
1732,30,1,227.028,7.56759,85605
1732,30,2,243.832,8.12772,85605
1732,30,3,230.242,7.67472,85605
1733,30,1,249.285,8.30949,85653
1733,30,2,252.181,8.40604,85653
1733,30,3,241.785,8.05951,85653
1734,30,1,190.047,6.33491,85721
1734,30,2,211.269,7.04229,85721
1734,30,3,169.681,5.65602,85721
1735,30,1,192.369,6.41229,85726
1735,30,2,204.128,6.80428,85726
1735,30,3,246.816,8.22721,85726
1736,30,1,277.476,9.24922,85738
1736,30,2,240.037,8.00123,85738
1736,30,3,220.633,7.35443,85738
1737,30,1,241.756,8.05855,85759
1737,30,2,219.752,7.32506,85759
1737,30,3,211.06,7.03533,85759
1738,30,1,170.131,5.67103,85791
1738,30,2,160.371,5.34569,85791
1738,30,3,163.058,5.43526,85791
1739,30,1,223.954,7.46512,85836
1739,30,2,234.025,7.80085,85836
1739,30,3,191.905,6.39682,85836
1740,30,1,177.834,5.9278,85896
1740,30,2,187.878,6.2626,85896
