n,naive_avg_ms,cache_opt_avg_ms,time_ratio
134,0.009648656666666667,0.007127236666666666,1.3537724531854562
135,0.009644526666666667,0.00676368,1.425928882896096
136,0.00960482,0.0070498033333333335,1.3624238217520015
137,0.009562293333333333,0.00755845,1.2651129971532962
138,0.01050545,0.00747471,1.405465897673622
139,0.01014086,0.007678106666666667,1.3207500807490735
140,0.009370596666666666,0.007149463333333334,1.3106713371026915
141,0.009555186666666667,0.010540733333333335,0.9065011289537096
142,0.010284366666666668,0.00895665,1.1482380875290055
143,0.011246343333333334,0.007453733333333333,1.5088201885408656
144,0.014138699999999999,0.010187753333333334,1.3878133419013545
145,0.009838036666666668,0.009171733333333333,1.0726474821189744
146,0.010787533333333335,0.008491826666666667,1.2703430906895572
147,0.010770066666666666,0.008374673333333334,1.286028270953454
148,0.01258792,0.00814849,1.5448162788443014
149,0.011019333333333334,0.007952276666666667,1.38568284218817
150,0.013722999999999999,0.008059633333333331,1.702682917750601
151,0.012050900000000002,0.012435956666666666,0.9690368278864488
152,0.013383566666666666,0.013260233333333335,1.0093009926924361
153,0.011818366666666668,0.010177453333333334,1.1612302488245259
154,0.0118761,0.01203614,0.9867033783256094
155,0.013935566666666668,0.013166933333333334,1.0583760328904732
156,0.012467866666666666,0.012458666666666667,1.0007384417808218
157,0.012372233333333335,0.010613356666666665,1.165722939679467
158,0.015584466666666666,0.00904706,1.7226001227654801
159,0.012763133333333334,0.0138193,0.9235730705124959
160,0.011926166666666668,0.0126581,0.9421766826511615
161,0.016212066666666667,0.00986303,1.6437207092208648
162,0.0181103,0.012871376666666665,1.4070212121832086
163,0.015137699999999999,0.015580966666666668,0.9715507595805992
164,0.016086100000000002,0.015616833333333335,1.030048772158248
165,0.0127796,0.010581366666666666,1.2077456913253173
166,0.0170626,0.010305913333333333,1.6556126029910336
167,0.0171526,0.0149211,1.1495533171146899
168,0.016998299999999997,0.011438833333333334,1.4860169306310373
169,0.021941633333333335,0.010490166666666667,2.091638200854769
170,0.016552266666666666,0.011161666666666667,1.4829565477079287
171,0.014380866666666667,0.0109842,1.3092320484574815
172,0.0150544,0.010731166666666667,1.4028670383773123
173,0.018359533333333334,0.0110146,1.6668361387007549
174,0.01689183333333333,0.011090233333333333,1.5231269555494773
175,0.0158648,0.011749666666666667,1.3502340491928848
176,0.015233166666666666,0.012887133333333333,1.182044623319383
177,0.014999499999999999,0.0121604,1.2334709384559717
178,0.017669733333333333,0.012830866666666668,1.377127032208788
179,0.020425799999999997,0.012686766666666667,1.6100083288886318
180,0.018524266666666667,0.012367666666666666,1.497798021723311
181,0.015594033333333333,0.012838300000000002,1.2146493954287818
182,0.018895533333333336,0.011543933333333334,1.6368366645684025
183,0.018687766666666668,0.0119372,1.565506707323884
184,0.017555333333333336,0.012137366666666668,1.4463873272895549
185,0.0196933,0.0126644,1.5550124759167432
186,0.0180111,0.0128715,1.399300780794779
187,0.021413666666666664,0.012618633333333332,1.6969877879009612
188,0.019585466666666666,0.013250933333333333,1.4780443138596526
189,0.020873799999999998,0.013415700000000001,1.5559232839136232
190,0.029789933333333334,0.013323466666666665,2.2358995656786025
191,0.03308916666666667,0.016870833333333335,1.961323783650284
192,0.018371333333333333,0.014948900000000001,1.2289421518194203
193,0.0183975,0.016716166666666667,1.1005812736173564
194,0.021332233333333336,0.019445766666666666,1.0970116889194395
195,0.024092166666666665,0.0156585,1.538599908462922
196,0.020156433333333335,0.0171224,1.177196732545282
197,0.019603366666666667,0.016679666666666666,1.175285277483563
198,0.023799666666666663,0.016706966666666666,1.42453547322574
199,0.024768866666666667,0.01650916666666667,1.5003099288274189
200,0.026735166666666667,0.016585433333333333,1.6119667258216548
201,0.025853566666666664,0.018465766666666664,1.4000808703673284
202,0.023374066666666665,0.0163432,1.4302013477572733
203,0.0213045,0.016506933333333335,1.290639488861246
204,0.022352633333333333,0.017107966666666665,1.3065628294030658
205,0.021221433333333335,0.017440066666666667,1.2168206543552968
206,0.024055866666666665,0.01707133333333333,1.4091381262935918
207,0.02821586666666667,0.016522866666666667,1.7076859140665663
208,0.022142866666666667,0.017076966666666665,1.2966510445844208
209,0.0225535,0.018325566666666664,1.2307122835674025
210,0.0239748,0.0179742,1.3338451780885938
211,0.025027066666666667,0.018192233333333332,1.3757006194951327
212,0.023689533333333332,0.017737066666666666,1.3355947620049915
213,0.023716833333333336,0.017460166666666666,1.3583394583862318
214,0.025085366666666664,0.018522,1.3543551812259293
215,0.024921,0.018600166666666668,1.3398267040617915
216,0.02715063333333333,0.019534366666666667,1.3898906371847222
217,0.0269073,0.0199787,1.3467993412984829
218,0.030922833333333333,0.019080033333333333,1.620690739533998
219,0.026383833333333332,0.019300433333333335,1.3670073038083772
220,0.03215843333333333,0.019313366666666668,1.6650868742028404
